SPACECRAFT DATE/TIME ,   adcs_main ADATTERRX,   adcs_main ADATTERRY,   adcs_main ADATTERRZ
        UTC          ,                    DN,                    DN,                    DN
  03/06/13 00:00:00.0,   1.3806571094177E-08,  -3.9199569143907E-10,  -9.5394159319954E-09
  03/06/13 00:05:00.0,   1.0972406710626E-08,   6.1574946326933E-09,   9.3578546393284E-11
  03/06/13 00:10:00.0,  -9.3673594937134E-08,  -7.7907208610265E-09,   1.2808307942776E-08
  03/06/13 00:15:00.0,   2.8151896932134E-08,  -1.0222119610030E-09,   4.0967224501642E-09
  03/06/13 00:20:00.0,  -6.1198062194234E-09,  -8.2249684796309E-09,   5.1926776991248E-09
  03/06/13 00:25:00.0,   4.0041733223954E-08,   2.7744088918850E-09,  -2.7795592375905E-09
  03/06/13 00:30:00.0,   7.8217687734157E-09,   9.3046073756931E-09,  -4.9696295375175E-10
  03/06/13 00:35:00.0,   3.7014614413522E-08,  -8.0816323322352E-09,   8.2348669350196E-09
  03/06/13 00:40:00.0,   6.3339260846599E-08,   7.1226616737974E-09,  -7.5088821153516E-09
  03/06/13 00:45:00.0,   1.2610103775993E-10,   2.7335017275624E-09,   3.9334467342537E-09
  03/06/13 00:50:00.0,  -1.6320087420733E-08,   4.4203534699250E-09,  -8.0785692947264E-09
  03/06/13 00:55:00.0,   1.9995034516995E-10,  -1.9054772781857E-09,   9.2895449288477E-09
  03/06/13 01:00:00.0,   5.2882625875365E-08,   3.8541730947491E-09,  -9.4929094022570E-09
  03/06/13 01:05:00.0,   1.7559202897625E-08,  -1.8570312509958E-09,  -2.7727348483886E-09
  03/06/13 01:10:00.0,   2.3520046695443E-09,  -9.6769746275408E-09,  -2.3076435029523E-09
  03/06/13 01:15:00.0,   9.2961099256902E-08,   7.3323185404798E-09,  -6.6759390667433E-09
  03/06/13 01:20:00.0,   2.2701835765323E-08,  -1.1635318036459E-08,   3.3548700686947E-08
  03/06/13 01:25:00.0,   2.2854277093032E-08,   1.1169067873536E-08,  -1.1306174174663E-08
  03/06/13 01:30:00.0,  -8.5079645906205E-08,  -1.3354530647251E-08,  -2.7446015915533E-09
  03/06/13 01:35:00.0,  -3.3021437969201E-08,   4.0442318249845E-09,  -6.2322683684150E-09
  03/06/13 01:40:00.0,   2.4067785346915E-08,  -8.9425140122520E-09,  -3.9160219659588E-09
  03/06/13 01:45:00.0,  -8.3607251190424E-08,   7.2941500469289E-10,   4.0748034280114E-09
  03/06/13 01:50:00.0,  -5.5517174010570E-08,   9.5748482383436E-11,  -4.3750879733887E-10
  03/06/13 01:55:00.0,   1.3925591442569E-08,   2.7022201417222E-09,  -2.8662038934849E-09
  03/06/13 02:00:00.0,  -2.4720511492641E-08,   2.3381319191884E-09,   2.0674824815122E-09
  03/06/13 02:05:00.0,   3.3122235443273E-08,  -3.0945698418587E-09,  -1.4245868928953E-10
  03/06/13 02:10:00.0,   6.9106185403752E-08,   4.8412256714592E-09,  -4.1752047893103E-10
  03/06/13 02:15:00.0,  -1.4434065160884E-08,   5.7830733046771E-09,  -1.6253273433797E-08
  03/06/13 02:20:00.0,   1.1062600598540E-08,   6.2662046995676E-09,   2.6794979487062E-09
  03/06/13 02:25:00.0,   3.5302735490461E-08,   3.1127475663695E-09,  -3.5381128575078E-09
  03/06/13 02:30:00.0,   2.9393499071754E-09,  -7.8394137803528E-09,  -1.2091501185492E-09
  03/06/13 02:35:00.0,   5.4129420602086E-08,  -1.5816345063276E-09,  -2.1293218499530E-09
  03/06/13 02:40:00.0,  -1.2090123989357E-08,   2.0163252386259E-09,   6.2108079538585E-09
  03/06/13 02:45:00.0,  -1.2250687504434E-08,   3.2001722738428E-09,  -7.0284256281639E-09
  03/06/13 02:50:00.0,   4.2271826975101E-08,   8.2585441152361E-10,   9.5812142294112E-09
  03/06/13 02:55:00.0,   1.4870885891582E-08,   3.3394837724761E-09,  -1.1151936873954E-08
  03/06/13 03:00:00.0,   1.0089529019079E-07,   1.0198678142374E-08,  -4.3132108669871E-09
  03/06/13 03:05:00.0,   5.0742809095302E-09,  -1.4564303851827E-09,  -2.1867496879935E-09
  03/06/13 03:10:00.0,  -6.6192388222438E-08,  -6.5327734239303E-09,   2.8700724783448E-08
  03/06/13 03:15:00.0,  -7.4349584018307E-08,  -3.5075581677109E-09,  -7.2854958643731E-09
  03/06/13 03:20:00.0,  -3.4748555795735E-09,   5.9947673255086E-09,  -1.1693193702200E-09
  03/06/13 03:25:00.0,   1.5096148313631E-08,  -2.8192510740747E-09,   4.3437719976502E-09
  03/06/13 03:30:00.0,   1.0425713838913E-08,  -2.8803340986390E-09,   7.7199386142960E-10
  03/06/13 03:35:00.0,   3.6982435958066E-08,  -2.6012759131907E-10,   6.7869078501648E-09
  03/06/13 03:40:00.0,   3.1766813611093E-08,   8.6429465717686E-09,   2.0824457378869E-09
  03/06/13 03:45:00.0,  -3.1448485830291E-09,   3.7512041413853E-09,   1.2524577375217E-10
  03/06/13 03:50:00.0,   5.4692690956889E-08,  -4.6374176617311E-09,   7.0086098894843E-09
  03/06/13 03:55:00.0,   2.6120339254495E-08,   4.5384007929528E-09,  -1.6314607848011E-09
  03/06/13 04:00:00.0,  -3.7568810450731E-08,  -3.3669371231800E-09,   1.2679000283751E-08
  03/06/13 04:05:00.0,   2.5253464942902E-08,   3.6838672186808E-09,  -6.7019065156752E-09
  03/06/13 04:10:00.0,   9.3389918909281E-10,  -6.4014017494192E-10,  -6.1904964103003E-09
  03/06/13 04:15:00.0,   2.8026165566075E-08,   5.3092439740906E-10,  -6.0608424027701E-09
  03/06/13 04:20:00.0,  -6.6792671476653E-08,   6.5298904490992E-09,   7.5466045779127E-09
  03/06/13 04:25:00.0,  -6.9623233234969E-08,   5.2198774636025E-10,   3.0133223916096E-09
  03/06/13 04:30:00.0,   3.0580214419966E-08,  -1.4096303174727E-09,  -5.0336818084122E-09
  03/06/13 04:35:00.0,  -1.2864891137572E-09,  -5.5706585655457E-09,   3.5415243893056E-09
  03/06/13 04:40:00.0,  -8.8651241962149E-09,  -2.9565942856931E-09,   9.5214400438100E-09
  03/06/13 04:45:00.0,   3.8158931348065E-08,  -4.0808905965584E-09,   7.0319503124120E-09
  03/06/13 04:50:00.0,  -1.8736575497040E-08,  -7.0646400881132E-09,   4.0834191191349E-09
  03/06/13 04:55:00.0,  -5.6725614451617E-08,   5.8447539430517E-09,  -1.6432402620096E-09
  03/06/13 05:00:00.0,  -6.3306325242725E-08,   2.3530879407948E-09,  -4.3609460149511E-09
  03/06/13 05:05:00.0,   2.8495006712722E-08,   8.4741039189112E-09,  -1.4715769638037E-09
  03/06/13 05:10:00.0,   8.6413893119660E-08,  -3.8225535329654E-11,  -7.1217184771655E-09
  03/06/13 05:15:00.0,   2.8616374099973E-08,   1.1165610650880E-09,  -1.5436667865076E-08
  03/06/13 05:20:00.0,   2.9220504741782E-08,  -3.4370827494320E-09,  -8.9778161734462E-09
  03/06/13 05:25:00.0,   1.9190181574184E-08,   1.2578612048249E-09,   7.2085349630176E-09
  03/06/13 05:30:00.0,  -3.3967010442855E-08,  -3.0864376906100E-10,  -2.3094332661048E-09
  03/06/13 05:35:00.0,   1.0017788903601E-08,  -2.4751731878917E-09,   1.0507507301287E-09
  03/06/13 05:40:00.0,   2.2173646329430E-08,  -1.0364926946727E-08,   1.0335027944564E-08
  03/06/13 05:45:00.0,   1.1186149310542E-08,   8.9847172942322E-10,  -9.4279863767828E-09
  03/06/13 05:50:00.0,   3.2865732251253E-08,  -3.2096492189974E-09,   3.1573509717830E-09
  03/06/13 05:55:00.0,  -4.6336397634406E-08,   1.9089211426386E-09,   1.0151157431119E-08
  03/06/13 06:00:00.0,  -5.1233032311397E-08,  -1.8349962009149E-09,   1.4484851614445E-09
  03/06/13 06:05:00.0,   7.2710942434403E-08,  -1.5652421729110E-09,   2.4883401428255E-09
  03/06/13 06:10:00.0,   4.4586357438684E-08,  -4.2153042686029E-10,  -2.2296045705990E-09
  03/06/13 06:15:00.0,  -1.0166577288177E-08,   9.1677878399921E-10,  -1.5972563508863E-09
  03/06/13 06:20:00.0,   1.1233426289910E-07,   2.1058088961468E-09,  -1.4954368291834E-09
  03/06/13 06:25:00.0,  -4.3619604970975E-08,   4.4364940765540E-09,   6.6164152919453E-09
  03/06/13 06:30:00.0,   1.4725937849865E-08,   1.5690725393055E-09,  -4.9831549434979E-09
  03/06/13 06:35:00.0,   3.6615187255506E-08,   5.4983728714486E-09,  -1.7371150447717E-09
  03/06/13 06:40:00.0,  -1.0063233196004E-08,  -3.7643600718044E-09,   1.4022724190710E-08
  03/06/13 06:45:00.0,  -1.0508668773686E-08,  -3.5789926561280E-09,  -1.7569453341082E-08
  03/06/13 06:50:00.0,  -4.1364965344866E-08,  -1.9257387525358E-09,   1.6324736281289E-09
  03/06/13 06:55:00.0,   1.5263965457516E-08,   2.4074178739397E-09,   9.8889245784643E-09
  03/06/13 07:00:00.0,   4.3598150843612E-08,   3.4247437419310E-09,  -3.7131350264878E-09
  03/06/13 07:05:00.0,  -1.4304132675373E-08,  -5.1395845150163E-09,   1.7861824157528E-08
  03/06/13 07:10:00.0,   8.5760897317044E-09,   3.6528449598450E-09,   4.3902999991019E-09
  03/06/13 07:15:00.0,   4.8673870859754E-11,   1.9121590932869E-09,  -1.6335392831005E-09
  03/06/13 07:20:00.0,  -6.0249871722817E-08,  -4.0104076296880E-09,   7.9084327249864E-09
  03/06/13 07:25:00.0,   7.7821879636749E-09,   1.1167170688164E-09,   5.2327036690706E-09
  03/06/13 07:30:00.0,  -3.3208739390981E-08,   3.5036422918466E-09,  -1.0243765900716E-08
  03/06/13 07:35:00.0,   4.0813348186249E-09,   8.2365766947608E-10,  -6.8554956422773E-09
  03/06/13 07:40:00.0,  -2.0129487222261E-08,   9.2842556161562E-10,  -7.4657448741651E-09
  03/06/13 07:45:00.0,  -1.3216949382352E-08,   1.2380726727157E-08,  -1.5688815387938E-08
  03/06/13 07:50:00.0,   7.2960576093332E-08,   1.1474062752888E-08,  -2.9311715817511E-09
  03/06/13 07:55:00.0,  -2.7750593053118E-08,  -4.9399566659503E-10,  -1.1805772374511E-09
