SPACECRAFT DATE/TIME ,   adcs_main ADRW1MTRT,   adcs_main ADRW2MTRT,   adcs_main ADRW3MTRT,   adcs_main ADRW4MTRT
        UTC          ,                     C,                     C,                     C,                     C
  04/28/13 22:54:01.0,   3.4578326071633E+01,   1.6915196749835E+02,   4.0134602625420E+01,   3.6329554926591E+01
  04/28/13 22:59:01.0,   3.4622313822265E+01,   1.6905686503773E+02,   4.0199061804685E+01,   3.6318827399587E+01
  04/28/13 23:04:01.0,   3.4614180632244E+01,   1.6915196749835E+02,   4.0168364097327E+01,   3.6305412692336E+01
  04/28/13 23:09:01.0,   3.4645626783393E+01,   1.6911546428578E+02,   4.0217006004059E+01,   3.6398146813582E+01
  04/28/13 23:14:01.0,   3.4691981932326E+01,   1.6911176106132E+02,   4.0180647125804E+01,   3.6338594712833E+01
  04/28/13 23:19:01.0,   3.4651427412988E+01,   1.6913503847223E+02,   4.0214036941932E+01,   3.6386388571185E+01
  04/28/13 23:24:01.0,   3.4712929827466E+01,   1.6905145140578E+02,   4.0272806745768E+01,   3.6380826368676E+01
  04/28/13 23:29:01.0,   3.4718438749843E+01,   1.6909589009934E+02,   4.0231982608791E+01,   3.6295346066340E+01
  04/28/13 23:34:01.0,   3.4754822323446E+01,   1.6899114175024E+02,   4.0251331428285E+01,   3.6362717240988E+01
  04/28/13 23:39:01.0,   3.4762154744582E+01,   1.6901771666484E+02,   4.0252919726246E+01,   3.6359949292062E+01
  04/28/13 23:44:01.0,   3.4778788399214E+01,   1.6909165784281E+02,   4.0297391245227E+01,   3.6392905690304E+01
  04/28/13 23:49:01.0,   3.4782562594878E+01,   1.6917418684512E+02,   4.0330701776883E+01,   3.6415776197250E+01
  04/28/13 23:54:01.0,   3.4841674867542E+01,   1.6905145140578E+02,   4.0358866163326E+01,   3.6417047915474E+01
  04/28/13 23:59:01.0,   3.4820486000538E+01,   1.6911546428578E+02,   4.0318728568487E+01,   3.6406971094532E+01
  04/29/13 00:04:01.0,   3.4811725080986E+01,   1.6913186427983E+02,   4.0337338728716E+01,   3.6435158688363E+01
  04/29/13 00:09:01.0,   3.4835053198224E+01,   1.6915473596997E+02,   4.0324721865122E+01,   3.6424600473587E+01
  04/29/13 00:14:01.0,   3.4853642261630E+01,   1.6913186427983E+02,   4.0361944614613E+01,   3.6441186854626E+01
  04/29/13 00:19:01.0,   3.4858375761037E+01,   1.6905674172644E+02,   4.0384595410536E+01,   3.6451038146361E+01
  04/29/13 00:24:01.0,   3.4865626120673E+01,   1.6897103853173E+02,   4.0392667538501E+01,   3.6465337278516E+01
  04/29/13 00:29:01.0,   3.4931287036498E+01,   1.6899814247839E+02,   4.0408532920939E+01,   3.6486309684957E+01
  04/29/13 00:34:01.0,   3.4904567910352E+01,   1.6911176106132E+02,   4.0472600734146E+01,   3.6462314173976E+01
  04/29/13 00:39:01.0,   3.4919626555801E+01,   1.6907631591289E+02,   4.0465413562359E+01,   3.6530399082890E+01
  04/29/13 00:44:01.0,   3.4940529376103E+01,   1.6911176106132E+02,   4.0444930198629E+01,   3.6495532284229E+01
  04/29/13 00:49:01.0,   3.4922535261296E+01,   1.6910371977391E+02,   4.0494770790048E+01,   3.6499963981257E+01
  04/29/13 00:54:01.0,   3.4989647161902E+01,   1.6899801916710E+02,   4.0486378921587E+01,   3.6506885790574E+01
  04/29/13 00:59:01.0,   3.4993610407786E+01,   1.6915712216976E+02,   4.0426521181639E+01,   3.6500471962367E+01
  04/29/13 01:04:01.0,   3.5010077453586E+01,   1.6911546428578E+02,   4.0507325038063E+01,   3.6489243644198E+01
  04/29/13 01:09:01.0,   3.5030664230196E+01,   1.6912231525104E+02,   4.0491897902892E+01,   3.6533505282531E+01
  04/29/13 01:14:01.0,   3.5059711068536E+01,   1.6911546428578E+02,   4.0489348097972E+01,   3.6568628524475E+01
  04/29/13 01:19:01.0,   3.5084624231487E+01,   1.6896651947692E+02,   4.0534460790554E+01,   3.6552055305675E+01
  04/29/13 01:24:01.0,   3.5112252986717E+01,   1.6911546428578E+02,   4.0576221850714E+01,   3.6539216967835E+01
  04/29/13 01:29:01.0,   3.5124951342570E+01,   1.6914091072816E+02,   4.0585822244925E+01,   3.6586578724399E+01
  04/29/13 01:34:01.0,   3.5180353219815E+01,   1.6903134818727E+02,   4.0546430448460E+01,   3.6528735620217E+01
  04/29/13 01:39:01.0,   3.5179411810083E+01,   1.6915461265868E+02,   4.0636129512632E+01,   3.6603917607128E+01
  04/29/13 01:44:01.0,   3.5192363444836E+01,   1.6911188770535E+02,   4.0583372722500E+01,   3.6610284051214E+01
  04/29/13 01:49:01.0,   3.5234914974205E+01,   1.6901759335355E+02,   4.0615192235849E+01,   3.6603922387908E+01
  04/29/13 01:54:01.0,   3.5210370542436E+01,   1.6899114175024E+02,   4.0635662784450E+01,   3.6604241128100E+01
  04/29/13 01:59:01.0,   3.5261208396734E+01,   1.6911546428578E+02,   4.0639169820559E+01,   3.6615687012093E+01
  04/29/13 02:04:01.0,   3.5222346159519E+01,   1.6903147483130E+02,   4.0647953493974E+01,   3.6655607659725E+01
  04/29/13 02:09:01.0,   3.5255385385403E+01,   1.6911546428578E+02,   4.0702054149339E+01,   3.6630399966216E+01
  04/29/13 02:14:01.0,   3.5285380893109E+01,   1.6905145140578E+02,   4.0684924578429E+01,   3.6616338450383E+01
  04/29/13 02:19:01.0,   3.5287517866952E+01,   1.6915461265868E+02,   4.0714058412760E+01,   3.6645101755304E+01
  04/29/13 02:24:01.0,   3.5291382708955E+01,   1.6907155462429E+02,   4.0758769501694E+01,   3.6676789006727E+01
  04/29/13 02:29:01.0,   3.5313830546849E+01,   1.6903716753999E+02,   4.0750046288921E+01,   3.6677464830612E+01
  04/29/13 02:34:01.0,   3.5345418839199E+01,   1.6909178448684E+02,   4.0755691091449E+01,   3.6658616036536E+01
  04/29/13 02:39:01.0,   3.5334267254680E+01,   1.6897844498065E+02,   4.0753025840782E+01,   3.6677469603621E+01
  04/29/13 02:44:01.0,   3.5703066883514E+01,   1.6904793334254E+02,   4.0933430834909E+01,   3.6726380465441E+01
  04/29/13 02:49:01.0,   3.5683469128183E+01,   1.6906652881967E+02,   4.0964651594083E+01,   3.6765469080690E+01
  04/29/13 02:54:01.0,   3.4913867662220E+01,   1.6907643922418E+02,   4.0510337251768E+01,   3.6612749844884E+01
  04/29/13 02:59:01.0,   3.4336266777009E+01,   1.6913186427983E+02,   4.0239013036346E+01,   3.6534778556477E+01
  04/29/13 03:04:01.0,   3.3901265160298E+01,   1.6905674172644E+02,   3.9986845619317E+01,   3.6383468965775E+01
  04/29/13 03:09:01.0,   3.3510431567419E+01,   1.6913186427983E+02,   3.9751091606603E+01,   3.6305411053028E+01
  04/29/13 03:14:01.0,   3.3168309748705E+01,   1.6909589009934E+02,   3.9601730190314E+01,   3.6186672570182E+01
  04/29/13 03:19:01.0,   3.2851032446642E+01,   1.6903134818727E+02,   3.9395749758216E+01,   3.6136543512008E+01
  04/29/13 03:24:01.0,   3.2619554427719E+01,   1.6907631591289E+02,   3.9288750602724E+01,   3.6057571708045E+01
  04/29/13 03:29:01.0,   3.2385983953323E+01,   1.6903147483130E+02,   3.9117429615299E+01,   3.5979885168842E+01
  04/29/13 03:34:01.0,   3.2158586782737E+01,   1.6895899410550E+02,   3.9003011861780E+01,   3.5928544507357E+01
  04/29/13 03:39:01.0,   3.1969204727329E+01,   1.6895093531321E+02,   3.8928012119857E+01,   3.5859446821969E+01
  04/29/13 03:44:01.0,   3.1793415467302E+01,   1.6913516178352E+02,   3.8836452429912E+01,   3.5770288219434E+01
  04/29/13 03:49:01.0,   3.1612188765487E+01,   1.6905145140578E+02,   3.8714304199486E+01,   3.5742107356926E+01
  04/29/13 03:54:01.0,   3.1471911889005E+01,   1.6888057404842E+02,   3.8575050709673E+01,   3.5618020139196E+01
  04/29/13 03:59:01.0,   3.1267564613197E+01,   1.6899126839427E+02,   3.8534360226112E+01,   3.5591748805648E+01
  04/29/13 04:04:01.0,   3.1176648754394E+01,   1.6895899410550E+02,   3.8408847040013E+01,   3.5562403033291E+01
  04/29/13 04:09:01.0,   3.1002840885889E+01,   1.6909165784281E+02,   3.8305841960619E+01,   3.5480579215162E+01
  04/29/13 04:14:01.0,   3.0918985945056E+01,   1.6907643922418E+02,   3.8192396147054E+01,   3.5442463184797E+01
