SPACECRAFT DATE/TIME ,   adcs_main ADRW1TCMD,   adcs_main ADRW2TCMD,   adcs_main ADRW3TCMD,   adcs_main ADRW4TCMD
        UTC          ,                    DN,                    DN,                    DN,                    DN
  03/06/13 00:00:00.0,  -9.4905436038971E-03,   0.0000000000000E+00,   1.2864058737954E-02,   1.3486207947135E-02
  03/06/13 00:05:00.0,  -9.4500675983727E-03,   0.0000000000000E+00,   1.2798699513078E-02,   1.3684054079155E-02
  03/06/13 00:10:00.0,  -9.6139667058984E-03,   0.0000000000000E+00,   1.2831805466364E-02,   1.3424071334302E-02
  03/06/13 00:15:00.0,  -9.6342707425356E-03,   0.0000000000000E+00,   1.3033513960739E-02,   1.3215103720625E-02
  03/06/13 00:20:00.0,  -9.5785122116407E-03,   0.0000000000000E+00,   1.3050208973388E-02,   1.3151667403678E-02
  03/06/13 00:25:00.0,  -9.6848734964927E-03,   0.0000000000000E+00,   1.3082218964895E-02,   1.3180966352423E-02
  03/06/13 00:30:00.0,  -9.5274756227930E-03,   0.0000000000000E+00,   1.2879974481960E-02,   1.3394389885167E-02
  03/06/13 00:35:00.0,  -9.5482506354650E-03,   0.0000000000000E+00,   1.2829559370875E-02,   1.3489264200131E-02
  03/06/13 00:40:00.0,  -9.4981257120768E-03,   0.0000000000000E+00,   1.2936319534977E-02,   1.3534935340285E-02
  03/06/13 00:45:00.0,  -9.5424181843797E-03,   0.0000000000000E+00,   1.2986516517897E-02,   1.3457705030839E-02
  03/06/13 00:50:00.0,  -9.5486278707782E-03,   0.0000000000000E+00,   1.2861021546026E-02,   1.3696586440007E-02
  03/06/13 00:55:00.0,  -9.6293494602044E-03,   0.0000000000000E+00,   1.3125144814452E-02,   1.3422887921333E-02
  03/06/13 01:00:00.0,  -9.6589724098643E-03,   0.0000000000000E+00,   1.3062915081779E-02,   1.3700496864816E-02
  03/06/13 01:05:00.0,  -9.6230442201098E-03,   0.0000000000000E+00,   1.3091279839476E-02,   1.3707387074828E-02
  03/06/13 01:10:00.0,  -9.7182507812977E-03,   0.0000000000000E+00,   1.3074451585611E-02,   1.3678720134000E-02
  03/06/13 01:15:00.0,  -9.6445241694649E-03,   0.0000000000000E+00,   1.3124989246329E-02,   1.3703432194889E-02
  03/06/13 01:20:00.0,  -9.6423312524954E-03,   0.0000000000000E+00,   1.3188799632092E-02,   1.3487772382796E-02
  03/06/13 01:25:00.0,  -9.6569643790523E-03,   0.0000000000000E+00,   1.2985840154191E-02,   1.3429350840549E-02
  03/06/13 01:30:00.0,  -9.8254785935084E-03,   0.0000000000000E+00,   1.3353005982935E-02,   1.3158777542412E-02
  03/06/13 01:35:00.0,  -9.7565137719115E-03,   0.0000000000000E+00,   1.3388107058903E-02,   1.3115914203227E-02
  03/06/13 01:40:00.0,  -9.7035223866502E-03,   0.0000000000000E+00,   1.3142731140057E-02,   1.3451187151174E-02
  03/06/13 01:45:00.0,  -9.6882257734736E-03,   0.0000000000000E+00,   1.3229540896912E-02,   1.3383040577173E-02
  03/06/13 01:50:00.0,  -9.6913874956469E-03,   0.0000000000000E+00,   1.3289408187071E-02,   1.3237739652395E-02
  03/06/13 01:55:00.0,  -9.6794647847613E-03,   0.0000000000000E+00,   1.3229894526303E-02,   1.3384610240658E-02
  03/06/13 02:00:00.0,  -9.7597258041302E-03,   0.0000000000000E+00,   1.3319832471510E-02,   1.3273225252827E-02
  03/06/13 02:05:00.0,  -9.7905708104372E-03,   0.0000000000000E+00,   1.3134559082488E-02,   1.3418689904114E-02
  03/06/13 02:10:00.0,  -9.8098034535845E-03,   0.0000000000000E+00,   1.2948250335952E-02,   1.3656751972934E-02
  03/06/13 02:15:00.0,  -9.7356047357122E-03,   0.0000000000000E+00,   1.3136816745003E-02,   1.3603608893851E-02
  03/06/13 02:20:00.0,  -9.8560546338558E-03,   0.0000000000000E+00,   1.2968182141582E-02,   1.3643188402057E-02
  03/06/13 02:25:00.0,  -9.8973249768217E-03,   0.0000000000000E+00,   1.3159215475122E-02,   1.3355886526406E-02
  03/06/13 02:30:00.0,  -9.9116738761465E-03,   0.0000000000000E+00,   1.3452799121539E-02,   1.3239027832945E-02
  03/06/13 02:35:00.0,  -9.7786076118549E-03,   0.0000000000000E+00,   1.3231227857371E-02,   1.3491545344392E-02
  03/06/13 02:40:00.0,  -9.8947136600812E-03,   0.0000000000000E+00,   1.3265739331643E-02,   1.3487112969160E-02
  03/06/13 02:45:00.0,  -9.9288114160299E-03,   0.0000000000000E+00,   1.3434343288342E-02,   1.3432127746443E-02
  03/06/13 02:50:00.0,  -9.8233634357651E-03,   0.0000000000000E+00,   1.3285662457347E-02,   1.3548152161141E-02
  03/06/13 02:55:00.0,  -9.8486702516675E-03,   0.0000000000000E+00,   1.3354134075344E-02,   1.3489927078287E-02
  03/06/13 03:00:00.0,  -9.8536890372634E-03,   0.0000000000000E+00,   1.3147408589721E-02,   1.3604892330865E-02
  03/06/13 03:05:00.0,  -9.9279990171393E-03,   0.0000000000000E+00,   1.3301452361047E-02,   1.3710587086777E-02
  03/06/13 03:10:00.0,  -9.8463944345713E-03,   0.0000000000000E+00,   1.3286302213868E-02,   1.3566669933498E-02
  03/06/13 03:15:00.0,  -1.0049646918972E-02,   0.0000000000000E+00,   1.3573940433562E-02,   1.3229951647421E-02
  03/06/13 03:20:00.0,  -9.9006899694602E-03,   0.0000000000000E+00,   1.3303507355352E-02,   1.3616767438749E-02
  03/06/13 03:25:00.0,  -9.9857094635566E-03,   0.0000000000000E+00,   1.3362670677404E-02,   1.3539736258487E-02
  03/06/13 03:30:00.0,  -9.9643088877201E-03,   0.0000000000000E+00,   1.3367150798440E-02,   1.3578383301695E-02
  03/06/13 03:35:00.0,  -9.9719351654251E-03,   0.0000000000000E+00,   1.3329645134509E-02,   1.3598865928749E-02
  03/06/13 03:40:00.0,  -9.9092906713486E-03,   0.0000000000000E+00,   1.3368823702137E-02,   1.3521012651424E-02
  03/06/13 03:45:00.0,  -9.9397397041321E-03,   0.0000000000000E+00,   1.3385217301548E-02,   1.3676207487782E-02
  03/06/13 03:50:00.0,  -1.0033147446811E-02,   0.0000000000000E+00,   1.3295989098648E-02,   1.3645485167702E-02
  03/06/13 03:55:00.0,  -1.0100709746281E-02,   0.0000000000000E+00,   1.3450501772265E-02,   1.3604898626606E-02
  03/06/13 04:00:00.0,  -1.0007626501222E-02,   0.0000000000000E+00,   1.3367909714580E-02,   1.3608726449311E-02
  03/06/13 04:05:00.0,  -1.0029284022748E-02,   0.0000000000000E+00,   1.3578333581487E-02,   1.3560263887048E-02
  03/06/13 04:10:00.0,  -1.0072286737462E-02,   0.0000000000000E+00,   1.3600972456237E-02,   1.3527632268767E-02
  03/06/13 04:15:00.0,  -1.0055916284521E-02,   0.0000000000000E+00,   1.3556012908618E-02,   1.3647458975514E-02
  03/06/13 04:20:00.0,  -9.9645894517501E-03,   0.0000000000000E+00,   1.3728826269507E-02,   1.3433688928684E-02
  03/06/13 04:25:00.0,  -1.0074558046957E-02,   0.0000000000000E+00,   1.3927439823747E-02,   1.3250825032592E-02
  03/06/13 04:30:00.0,  -1.0001738121112E-02,   0.0000000000000E+00,   1.3549727524320E-02,   1.3753257095814E-02
  03/06/13 04:35:00.0,  -1.0072521430751E-02,   0.0000000000000E+00,   1.3456488884985E-02,   1.3792960693439E-02
  03/06/13 04:40:00.0,  -1.0073394415279E-02,   0.0000000000000E+00,   1.3672730016212E-02,   1.3464912697673E-02
  03/06/13 04:45:00.0,  -1.0084044113755E-02,   0.0000000000000E+00,   1.3386950915058E-02,   1.3734927028418E-02
  03/06/13 04:50:00.0,  -1.0147720550497E-02,   0.0000000000000E+00,   1.3501496712367E-02,   1.3645192037026E-02
  03/06/13 04:55:00.0,  -1.0158868109186E-02,   0.0000000000000E+00,   1.3672707465788E-02,   1.3433822989464E-02
  03/06/13 05:00:00.0,  -1.0092807114124E-02,   0.0000000000000E+00,   1.3786865745982E-02,   1.3512653882305E-02
  03/06/13 05:05:00.0,  -1.0096549478670E-02,   0.0000000000000E+00,   1.3518376077215E-02,   1.3673752111693E-02
  03/06/13 05:10:00.0,  -1.0221637152135E-02,   0.0000000000000E+00,   1.3825891315937E-02,   1.3507045097649E-02
  03/06/13 05:15:00.0,  -1.0150930223366E-02,   0.0000000000000E+00,   1.3641232823332E-02,   1.3685738245646E-02
  03/06/13 05:20:00.0,  -1.0295745022595E-02,   0.0000000000000E+00,   1.3768869141738E-02,   1.3618114776909E-02
  03/06/13 05:25:00.0,  -1.0154212688406E-02,   0.0000000000000E+00,   1.3536065878967E-02,   1.3952215599517E-02
  03/06/13 05:30:00.0,  -1.0255005322397E-02,   0.0000000000000E+00,   1.3782677302758E-02,   1.3767328585188E-02
  03/06/13 05:35:00.0,  -1.0223415518800E-02,   0.0000000000000E+00,   1.3688961428901E-02,   1.3851332838337E-02
  03/06/13 05:40:00.0,  -1.0271652055283E-02,   0.0000000000000E+00,   1.3716754118601E-02,   1.3681023493409E-02
  03/06/13 05:45:00.0,  -1.0157195404172E-02,   0.0000000000000E+00,   1.3850894359251E-02,   1.3621537896494E-02
  03/06/13 05:50:00.0,  -1.0137728353341E-02,   0.0000000000000E+00,   1.3749669492245E-02,   1.3678823684653E-02
  03/06/13 05:55:00.0,  -1.0191137616833E-02,   0.0000000000000E+00,   1.3740724287927E-02,   1.3524478288988E-02
  03/06/13 06:00:00.0,  -1.0272226966918E-02,   0.0000000000000E+00,   1.3863506677250E-02,   1.3530047026773E-02
  03/06/13 06:05:00.0,  -1.0257526288430E-02,   0.0000000000000E+00,   1.3710717658202E-02,   1.3716306214531E-02
  03/06/13 06:10:00.0,  -1.0275658443570E-02,   0.0000000000000E+00,   1.3775943554938E-02,   1.3624655815462E-02
  03/06/13 06:15:00.0,  -1.0305728279054E-02,   0.0000000000000E+00,   1.3823443874717E-02,   1.3575570844114E-02
  03/06/13 06:20:00.0,  -1.0330710336566E-02,   0.0000000000000E+00,   1.3682126564284E-02,   1.3763807912668E-02
  03/06/13 06:25:00.0,  -1.0288155612846E-02,   0.0000000000000E+00,   1.4029926608006E-02,   1.3439500468473E-02
  03/06/13 06:30:00.0,  -1.0336272617181E-02,   0.0000000000000E+00,   1.3771393733720E-02,   1.3758843702575E-02
  03/06/13 06:35:00.0,  -1.0256819128990E-02,   0.0000000000000E+00,   1.3699644766748E-02,   1.3762813135982E-02
  03/06/13 06:40:00.0,  -1.0322183532019E-02,   0.0000000000000E+00,   1.3882295352717E-02,   1.3511839409669E-02
  03/06/13 06:45:00.0,  -1.0343520740668E-02,   0.0000000000000E+00,   1.4045190252364E-02,   1.3493473182122E-02
  03/06/13 06:50:00.0,  -1.0390617065132E-02,   0.0000000000000E+00,   1.3905819344024E-02,   1.3696469676991E-02
  03/06/13 06:55:00.0,  -1.0339545545479E-02,   0.0000000000000E+00,   1.3993796147406E-02,   1.3691783559819E-02
