SPACECRAFT DATE/TIME ,   adcs_main ADRW1TRQF,   adcs_main ADRW2TRQF,   adcs_main ADRW3TRQF,   adcs_main ADRW4TRQF
        UTC          ,                    DN,                    DN,                    DN,                    DN
  05/05/13 02:15:00.0,   7.5862814361850E-03,   0.0000000000000E+00,  -7.5746945415934E-03,   3.6186306582143E-03
  05/05/13 02:20:00.0,   7.5572759378701E-03,   0.0000000000000E+00,  -7.5747293885797E-03,   3.6302850348875E-03
  05/05/13 02:25:00.0,   7.6212707596521E-03,   0.0000000000000E+00,  -7.5979998024801E-03,   3.6302846856415E-03
  05/05/13 02:30:00.0,   7.6096358243376E-03,   0.0000000000000E+00,  -7.6096360571682E-03,   3.6128318170086E-03
  05/05/13 02:35:00.0,   7.6328006883462E-03,   0.0000000000000E+00,  -7.6213120482862E-03,   3.6185940261930E-03
  05/05/13 02:40:00.0,   7.6794491615146E-03,   0.0000000000000E+00,  -7.6445424929261E-03,   3.6302850348875E-03
  05/05/13 02:45:00.0,   7.6678128292163E-03,   0.0000000000000E+00,  -7.6561773506304E-03,   3.6535557980339E-03
  05/05/13 02:50:00.0,   7.6619957108051E-03,   0.0000000000000E+00,  -7.6619957108051E-03,   3.6128317005932E-03
  05/05/13 02:55:00.0,   7.7260102455815E-03,   0.0000000000000E+00,  -7.7027386675278E-03,   3.6303397888939E-03
  05/05/13 03:00:00.0,   7.6969026122242E-03,   0.0000000000000E+00,  -7.6969026122242E-03,   3.6477383691818E-03
  05/05/13 03:05:00.0,   7.7259905325870E-03,   0.0000000000000E+00,  -7.7259905325870E-03,   3.6186492070556E-03
  05/05/13 03:10:00.0,   7.7667157165706E-03,   0.0000000000000E+00,  -7.7318090479821E-03,   3.6302850348875E-03
  05/05/13 03:15:00.0,   7.7606591706475E-03,   0.0000000000000E+00,  -7.7141177219649E-03,   3.6185348872095E-03
  05/05/13 03:20:00.0,   7.7841689344496E-03,   0.0000000000000E+00,  -7.7667157165706E-03,   3.6302850348875E-03
  05/05/13 03:25:00.0,   7.7725326021512E-03,   0.0000000000000E+00,  -7.7608969683448E-03,   3.6302847632517E-03
  05/05/13 03:30:00.0,   7.8190756030381E-03,   0.0000000000000E+00,  -7.7841689344496E-03,   3.6477383691818E-03
  05/05/13 03:35:00.0,   7.8190692390005E-03,   0.0000000000000E+00,  -7.8074337604145E-03,   3.6186428430180E-03
  05/05/13 03:40:00.0,   7.8365290537477E-03,   0.0000000000000E+00,  -7.8190756030381E-03,   3.6477383691818E-03
  05/05/13 03:45:00.0,   7.8539801761508E-03,   0.0000000000000E+00,  -7.8190732747316E-03,   3.6651906557381E-03
  05/05/13 18:20:00.0,   1.0489429347217E-02,   0.0000000000000E+00,  -1.0297443252057E-02,   3.7175514735281E-03
  05/05/13 18:25:00.0,   1.0506882797927E-02,   0.0000000000000E+00,  -1.0349803138524E-02,   3.7000982556492E-03
  05/05/13 18:30:00.0,   1.0518517034749E-02,   0.0000000000000E+00,  -1.0367255037030E-02,   3.7000978675981E-03
  05/05/13 18:40:00.0,   1.0565059259534E-02,   0.0000000000000E+00,  -1.0378890670836E-02,   3.7233689799905E-03
  05/05/13 18:45:00.0,   1.0576695669442E-02,   0.0000000000000E+00,  -1.0419616010040E-02,   3.7000982556492E-03
  05/05/13 18:50:00.0,   1.0588330216706E-02,   0.0000000000000E+00,  -1.0413797572255E-02,   3.7233689799905E-03
  05/05/13 18:55:00.0,   1.0594262741506E-02,   0.0000000000000E+00,  -1.0402199812233E-02,   3.7001635646448E-03
  05/05/13 19:00:00.0,   1.0634872751931E-02,   0.0000000000000E+00,  -1.0448703852793E-02,   3.7233689799905E-03
  05/05/13 19:05:00.0,   1.0646509006619E-02,   0.0000000000000E+00,  -1.0489429347217E-02,   3.7350048078224E-03
  05/05/13 19:10:00.0,   1.0646508075297E-02,   0.0000000000000E+00,  -1.0471974809964E-02,   3.7117333461841E-03
  05/05/13 19:15:00.0,   1.0681511834264E-02,   0.0000000000000E+00,  -1.0489447973669E-02,   3.7350897910073E-03
  05/05/13 19:20:00.0,   1.0681414355834E-02,   0.0000000000000E+00,  -1.0506881711384E-02,   3.7117333461841E-03
