SPACECRAFT DATE/TIME ,   adcs_main ADRW1MTRT,   adcs_main ADRW2MTRT,   adcs_main ADRW3MTRT,   adcs_main ADRW4MTRT
        UTC          ,                     C,                     C,                     C,                     C
  09/13/12 21:14:24.0,   3.2258777337381E+01,   1.6925248359091E+02,   2.2087963069681E+01,   2.3472923330661E+01
  09/13/12 21:19:24.0,   3.2201747566800E+01,   1.6925248359091E+02,   2.2067060523695E+01,   2.3407266000939E+01
  09/13/12 21:24:24.0,   3.2158266018363E+01,   1.6925248359091E+02,   2.1983149195757E+01,   2.3394681757773E+01
  09/13/12 21:29:24.0,   3.2178725610663E+01,   1.6925248359091E+02,   2.1950789456846E+01,   2.3348015711837E+01
  09/13/12 21:34:24.0,   3.2155318785184E+01,   1.6923238037240E+02,   2.1919041489099E+01,   2.3333822994613E+01
  09/13/12 21:39:24.0,   3.2121159421667E+01,   1.6925248359091E+02,   2.1862839982640E+01,   2.3308501367602E+01
  09/13/12 21:44:24.0,   3.2134627965126E+01,   1.6925248359091E+02,   2.1831609190562E+01,   2.3299052489763E+01
  09/13/12 21:49:24.0,   3.2080880365783E+01,   1.6925248359091E+02,   2.1817444669314E+01,   2.3254886210203E+01
  09/13/12 21:54:24.0,   3.2102112795026E+01,   1.6925248359091E+02,   2.1761645089036E+01,   2.3223683781695E+01
  09/13/12 21:59:24.0,   3.2052133899081E+01,   1.6925248359091E+02,   2.1712376084989E+01,   2.3181492228439E+01
  09/13/12 22:04:24.0,   3.2040080418408E+01,   1.6925248359091E+02,   2.1662494302224E+01,   2.3162801991364E+01
  09/13/12 22:09:24.0,   3.2040632652065E+01,   1.6925248359091E+02,   2.1629995790324E+01,   2.3125026558486E+01
  09/13/12 22:14:24.0,   3.2013496675569E+01,   1.6925248359091E+02,   2.1615780899242E+01,   2.3093199266226E+01
  09/13/12 22:19:24.0,   3.2020477494333E+01,   1.6925248359091E+02,   2.1541903876429E+01,   2.3082667612386E+01
  09/13/12 22:24:24.0,   3.2001670802157E+01,   1.6925248359091E+02,   2.1531135618934E+01,   2.3067091760453E+01
  09/13/12 22:29:24.0,   3.1968722567090E+01,   1.6925248359091E+02,   2.1499246291168E+01,   2.3006392578571E+01
  09/13/12 22:34:24.0,   3.1972158090122E+01,   1.6925248359091E+02,   2.1455205597746E+01,   2.2971339464341E+01
  09/13/12 22:39:24.0,   3.1951463989253E+01,   1.6925248359091E+02,   2.1445221982324E+01,   2.2972515377854E+01
  09/13/12 22:44:24.0,   3.1913092970003E+01,   1.6925248359091E+02,   2.1390938630650E+01,   2.2939447455905E+01
  09/13/12 22:49:24.0,   3.1916979531922E+01,   1.6925248359091E+02,   2.1357012380340E+01,   2.2907529905703E+01
  09/13/12 22:54:24.0,   3.1898341154577E+01,   1.6925248359091E+02,   2.1347125972253E+01,   2.2861103796896E+01
  09/13/12 22:59:24.0,   3.1850878790687E+01,   1.6925248359091E+02,   2.1265920183360E+01,   2.2862317995370E+01
  09/13/12 23:04:24.0,   3.1836359201000E+01,   1.6925248359091E+02,   2.1279868089448E+01,   2.2895935964636E+01
  09/13/12 23:09:24.0,   3.1859517668974E+01,   1.6925248359091E+02,   2.1228937668324E+01,   2.2777527709377E+01
  09/13/12 23:14:24.0,   3.1830455434104E+01,   1.6925248359091E+02,   2.1212607202438E+01,   2.2820459519109E+01
  09/13/12 23:19:24.0,   3.1810647389174E+01,   1.6925248359091E+02,   2.1194731896695E+01,   2.2800144088757E+01
  09/13/12 23:24:24.0,   3.1821601332678E+01,   1.6925248359091E+02,   2.1145307459156E+01,   2.2788530785298E+01
  09/13/12 23:29:24.0,   3.1830775661044E+01,   1.6925248359091E+02,   2.1100682067570E+01,   2.2757747593196E+01
  09/13/12 23:34:24.0,   3.1824554711410E+01,   1.6925248359091E+02,   2.1127750754663E+01,   2.2739168719298E+01
  09/13/12 23:39:24.0,   3.1813520118257E+01,   1.6925248359091E+02,   2.1075076136070E+01,   2.2723827587179E+01
  09/13/12 23:44:24.0,   3.1780285632057E+01,   1.6925248359091E+02,   2.1045781563532E+01,   2.2672397973921E+01
  09/13/12 23:49:24.0,   3.1758936905016E+01,   1.6925248359091E+02,   2.1046551112612E+01,   2.2715340765013E+01
  09/13/12 23:54:24.0,   3.1756697839865E+01,   1.6925248359091E+02,   2.1013558546277E+01,   2.2678191211916E+01
  09/13/12 23:59:24.0,   3.1735961002345E+01,   1.6925248359091E+02,   2.0952410991636E+01,   2.2622012951757E+01
  09/14/12 00:04:24.0,   3.1738998652741E+01,   1.6925248359091E+02,   2.0928581491980E+01,   2.2620109534215E+01
  09/14/12 00:09:24.0,   3.1724468662314E+01,   1.6925248359091E+02,   2.0912461067449E+01,   2.2565438980189E+01
  09/14/12 00:14:24.0,   3.1733090396108E+01,   1.6925248359091E+02,   2.0875813583039E+01,   2.2550392164317E+01
  09/14/12 00:19:24.0,   3.1707245516377E+01,   1.6925248359091E+02,   2.0869642249855E+01,   2.2568278147812E+01
  09/14/12 00:24:24.0,   3.1685899638414E+01,   1.6925248359091E+02,   2.0828903615627E+01,   2.2535853687560E+01
  09/14/12 00:29:24.0,   3.1718734927609E+01,   1.6925248359091E+02,   2.0855363225685E+01,   2.2503181064602E+01
  09/14/12 00:34:24.0,   3.1650522424151E+01,   1.6925248359091E+02,   2.0802493945072E+01,   2.2495158006726E+01
  09/14/12 00:39:24.0,   3.1655564374209E+01,   1.6925248359091E+02,   2.0772541130466E+01,   2.2520180841222E+01
  09/14/12 00:44:24.0,   3.1668206476057E+01,   1.6925248359091E+02,   2.0764368830976E+01,   2.2454498742976E+01
  09/14/12 00:49:24.0,   3.1649821872595E+01,   1.6925248359091E+02,   2.0755406587977E+01,   2.2440949920032E+01
  09/14/12 00:54:24.0,   3.1573888013551E+01,   1.6925248359091E+02,   2.0658687250155E+01,   2.2410877616345E+01
  09/14/12 00:59:24.0,   3.1618254100346E+01,   1.6925248359091E+02,   2.0698245973234E+01,   2.2421114660711E+01
  09/14/12 01:04:24.0,   3.1603346676242E+01,   1.6925248359091E+02,   2.0655770391858E+01,   2.2387622120987E+01
  09/14/12 01:09:24.0,   3.1644080820575E+01,   1.6925248359091E+02,   2.0621041381412E+01,   2.2347539010131E+01
  09/14/12 01:14:24.0,   3.1632824755061E+01,   1.6925248359091E+02,   2.0638120528307E+01,   2.2381804814918E+01
  09/14/12 01:19:24.0,   3.1603902205407E+01,   1.6925248359091E+02,   2.0583860299428E+01,   2.2333379142604E+01
  09/14/12 01:24:24.0,   3.1618090917746E+01,   1.6925248359091E+02,   2.0623448748957E+01,   2.2370184607228E+01
  09/14/12 01:29:24.0,   3.1563719269872E+01,   1.6925248359091E+02,   2.0560964829308E+01,   2.2347525243146E+01
  09/14/12 01:34:24.0,   3.1573886504010E+01,   1.6925248359091E+02,   2.0564642624012E+01,   2.2323651172443E+01
  09/14/12 01:39:24.0,   3.1598155344097E+01,   1.6925248359091E+02,   2.0543781807033E+01,   2.2316389999581E+01
  09/14/12 01:44:24.0,   3.1547348404461E+01,   1.6925248359091E+02,   2.0517658253692E+01,   2.2312023641354E+01
  09/14/12 01:49:24.0,   3.1543626322176E+01,   1.6925248359091E+02,   2.0463677661745E+01,   2.2299398815170E+01
  09/14/12 01:54:24.0,   3.1529662766042E+01,   1.6925248359091E+02,   2.0497101983254E+01,   2.2294565660642E+01
  09/14/12 01:59:24.0,   3.1557970888213E+01,   1.6925248359091E+02,   2.0469384508582E+01,   2.2217254730936E+01
  09/14/12 02:04:24.0,   3.1535558961254E+01,   1.6923238037240E+02,   2.0452969832062E+01,   2.2221834988447E+01
  09/14/12 02:09:24.0,   3.1512067317954E+01,   1.6925248359091E+02,   2.0460802263867E+01,   2.2220078064552E+01
  09/14/12 02:14:24.0,   3.1541450709716E+01,   1.6925248359091E+02,   2.0397030404299E+01,   2.2213118184503E+01
  09/14/12 02:19:24.0,   3.1520682470391E+01,   1.6925248359091E+02,   2.0417793483316E+01,   2.2211594204913E+01
  09/14/12 02:24:24.0,   3.1529679072704E+01,   1.6925248359091E+02,   2.0382380298569E+01,   2.2195653752374E+01
  09/14/12 02:29:24.0,   3.1514931279748E+01,   1.6925248359091E+02,   2.0334677399711E+01,   2.2180404101861E+01
  09/14/12 02:34:24.0,   3.1494310845378E+01,   1.6925248359091E+02,   2.0349979369373E+01,   2.2134550330441E+01
  09/14/12 02:39:24.0,   3.1477652910689E+01,   1.6925248359091E+02,   2.0323257002922E+01,   2.2194585320277E+01
  09/14/12 02:44:24.0,   3.1467789114003E+01,   1.6925248359091E+02,   2.0326407420540E+01,   2.2122890085406E+01
  09/14/12 02:49:24.0,   3.1517808249424E+01,   1.6925248359091E+02,   2.0300324390085E+01,   2.2123738061415E+01
  09/14/12 02:54:24.0,   3.1456010093805E+01,   1.6925248359091E+02,   2.0288130228132E+01,   2.2085057712490E+01
  09/14/12 02:59:24.0,   3.1440373031378E+01,   1.6925248359091E+02,   2.0254436807263E+01,   2.2135068899132E+01
  09/14/12 03:04:24.0,   3.1482522942459E+01,   1.6925248359091E+02,   2.0273430723994E+01,   2.2050117591126E+01
  09/14/12 03:09:24.0,   3.1509196006327E+01,   1.6925248359091E+02,   2.0254405889811E+01,   2.2101068278103E+01
  09/14/12 03:14:24.0,   3.1447178395701E+01,   1.6925248359091E+02,   2.0214479547890E+01,   2.2096708284951E+01
  09/14/12 03:19:24.0,   3.1460428353723E+01,   1.6923290940447E+02,   2.0185571876200E+01,   2.2081234170619E+01
  09/14/12 03:24:24.0,   3.1470726116066E+01,   1.6925248359091E+02,   2.0220373610779E+01,   2.2102528547347E+01
  09/14/12 03:29:24.0,   3.1411688087138E+01,   1.6925248359091E+02,   2.0248687592520E+01,   2.2069864671529E+01
  09/14/12 03:34:24.0,   3.1423612961793E+01,   1.6925248359091E+02,   2.0214495739620E+01,   2.2055950814488E+01
  09/14/12 03:39:24.0,   3.1437500350246E+01,   1.6925248359091E+02,   2.0228624932217E+01,   2.2030207559180E+01
  09/14/12 03:44:24.0,   3.1423618855407E+01,   1.6925248359091E+02,   2.0182097363979E+01,   2.2044306534571E+01
