SPACECRAFT DATE/TIME ,   adcs_main ADATTERRX,   adcs_main ADATTERRY,   adcs_main ADATTERRZ
        UTC          ,                    DN,                    DN,                    DN
  08/29/12 00:01:04.0,   4.7063772565063E-08,  -9.1399487001098E-09,  -8.6249117077960E-09
  08/29/12 00:06:04.0,   6.0755430943971E-08,   3.1171946298277E-09,  -6.4022839592800E-09
  08/29/12 00:11:04.0,  -9.5770922392546E-09,  -3.9682589303425E-09,  -3.4796236173899E-09
  08/29/12 00:16:04.0,   4.5669279113980E-08,   4.3810211310576E-09,  -1.6203576998682E-09
  08/29/12 00:21:04.0,  -3.1210959067588E-08,   2.4149707894550E-09,  -3.1434374007470E-09
  08/29/12 00:26:04.0,   8.1450826470708E-08,   1.0244797753837E-08,   2.4870184400783E-09
  08/29/12 00:31:04.0,   4.1860411528205E-08,  -4.3750152715442E-09,   2.2042636530865E-09
  08/29/12 00:36:04.0,  -8.8683070487150E-09,   5.8918307566103E-10,  -1.1568645319482E-09
  08/29/12 00:41:04.0,  -3.3875065478621E-09,   1.1742015448846E-08,  -8.7682446814341E-09
  08/29/12 00:46:04.0,  -9.9025761362744E-08,   1.4493471428567E-09,  -2.4237704169631E-09
  08/29/12 00:51:04.0,   6.4782955225458E-08,  -4.3493629882837E-09,   4.7310351192209E-11
  08/29/12 00:56:04.0,  -5.2594074778275E-08,   3.6228355219473E-09,  -4.7701098582209E-09
  08/29/12 01:01:04.0,   3.3532226062505E-08,   7.0646897250744E-09,   9.4518028855480E-09
  08/29/12 01:06:04.0,   2.5463691670780E-08,   4.7324131252635E-09,   2.8114899564002E-09
  08/29/12 01:11:04.0,  -6.9324134296759E-08,  -7.4393761847110E-09,  -2.4704103651629E-10
  08/29/12 01:16:04.0,   2.0492522268730E-08,   1.0674005988716E-08,  -3.5856940527879E-09
  08/29/12 01:21:04.0,   4.0984817747021E-08,   5.5203016092326E-09,  -7.7159982847519E-10
  08/29/12 01:26:04.0,  -4.4103859409006E-08,  -2.7878116561538E-09,  -9.8381180838973E-09
  08/29/12 01:31:04.0,   7.9567632420563E-08,   1.2504794657531E-08,   9.4055493438105E-09
  08/29/12 01:36:04.0,  -8.3384155094753E-08,  -1.0014808781526E-08,   8.6376870408097E-09
  08/29/12 01:41:04.0,  -6.4886587525237E-08,   2.8308822589788E-09,   4.8318365826934E-10
  08/29/12 01:46:04.0,  -2.0310432920686E-08,   8.4700468416798E-10,  -1.2430111788753E-08
  08/29/12 01:51:04.0,  -1.2417374466112E-07,  -7.8822015558977E-09,  -1.5829082154658E-08
  08/29/12 01:56:04.0,   1.2790024993103E-07,  -2.0935354131761E-09,   7.3620991954589E-09
  08/29/12 02:01:04.0,   4.3032101011420E-08,   8.8114982747337E-09,  -5.4958441294180E-09
  08/29/12 02:06:04.0,   6.0173358159924E-08,   1.1659609221818E-08,   1.4459235340158E-08
  08/29/12 02:11:04.0,  -1.2717227114341E-07,   1.7861430616032E-09,   8.2425232750261E-10
  08/29/12 02:16:04.0,  -5.1363818537690E-08,  -3.9401599571942E-09,  -1.0997931751966E-08
  08/29/12 02:21:04.0,  -1.0529843097610E-07,  -1.0629876491623E-08,  -1.2639269734530E-09
  08/29/12 02:26:04.0,   7.5648524007950E-09,  -1.4675906423456E-08,   8.0689611339779E-10
  08/29/12 02:31:04.0,   1.3990658045415E-08,   1.0102289902392E-08,   1.7308639358819E-09
  08/29/12 02:36:04.0,   4.4081965266211E-08,  -7.3757972007815E-09,  -1.2298862354423E-08
  08/29/12 02:41:04.0,  -6.0088785052888E-08,   7.9705711986122E-09,   5.0590381321195E-09
  08/29/12 02:46:04.0,  -1.1877073960775E-07,   3.9702899114665E-09,   2.0088297640145E-09
  08/29/12 02:51:04.0,   1.0243211908308E-09,   4.5116406789207E-09,  -6.5623648611475E-09
  08/29/12 02:56:04.0,   8.0321828945795E-08,   9.6763176937742E-09,   9.8185948171903E-09
  08/29/12 03:01:04.0,   7.3838475150486E-08,   2.9268117588780E-09,  -1.1392922457295E-10
  08/29/12 03:06:04.0,   3.8386409345984E-08,  -1.0729343951077E-08,  -6.8942193924097E-09
  08/29/12 03:11:04.0,  -3.4110791347075E-09,  -4.9324762358786E-09,  -4.6381675685344E-09
  08/29/12 03:16:04.0,  -8.1421449104428E-08,   9.1194213662031E-10,  -1.0294298025867E-08
  08/29/12 03:21:04.0,   6.7056201302762E-08,   4.2764232895583E-10,   1.3178081472905E-08
  08/29/12 03:26:04.0,  -1.5973474040513E-08,  -1.0097244992717E-08,   6.0820966485409E-09
  08/29/12 03:31:04.0,   2.6522821094943E-08,  -1.9258395100863E-09,  -7.4669619702187E-09
  08/29/12 03:36:04.0,   8.4634742710440E-09,  -1.8532560967325E-10,   9.5195648149489E-09
  08/29/12 03:41:04.0,  -4.5677698992108E-08,  -1.1024241756511E-09,  -1.2303931802293E-08
  08/29/12 03:46:04.0,  -4.0551701990429E-08,   5.4073891290566E-10,  -5.1908645428330E-09
  08/29/12 03:51:04.0,  -5.5412178353957E-08,   9.3745044678813E-09,   1.6410091929764E-09
  08/29/12 03:56:04.0,  -7.9914420515100E-08,  -1.6687182799920E-09,  -5.9240940821400E-09
  08/29/12 04:01:04.0,   1.5913477212452E-08,  -2.9590855380827E-09,  -7.2996880591999E-09
  08/29/12 04:06:04.0,  -1.3359329641046E-08,   3.8987254905957E-09,   8.4994770480999E-11
  08/29/12 04:11:04.0,  -9.2001032096315E-09,  -5.2197709443647E-09,  -7.3515787916515E-09
  08/29/12 04:16:04.0,   4.1767312109660E-08,  -3.0643587933810E-09,   1.3367388803272E-08
  08/29/12 04:21:04.0,   5.4808641953841E-08,   1.7340617927223E-09,   1.1053862595626E-09
  08/29/12 04:26:04.0,   3.3504086888551E-08,  -8.0704713930254E-10,  -1.1025757299758E-08
  08/29/12 04:31:04.0,  -6.5234133425444E-08,   1.0674643408463E-08,  -7.9726875057418E-09
  08/29/12 04:36:04.0,   2.7205855322639E-08,   1.6220819104203E-08,   1.3150666389924E-08
  08/29/12 04:41:04.0,  -9.6821251869272E-08,  -4.2092785775457E-09,  -1.8641531923288E-08
  08/29/12 04:46:04.0,   4.0976990523707E-08,   4.2769082692073E-10,   6.2694163253478E-09
  08/29/12 04:51:04.0,   8.2674191522377E-09,   1.7618077878812E-08,  -2.3154996002065E-09
  08/29/12 04:56:04.0,  -8.1905173701102E-08,  -8.5943706684688E-09,  -1.0321598538108E-08
  08/29/12 05:01:04.0,   1.1905113612561E-07,   1.3306854687034E-08,   2.0489408458779E-09
  08/29/12 05:06:04.0,  -5.8905624603274E-08,   2.7406379462154E-10,  -2.8266335553676E-09
  08/29/12 05:11:04.0,   2.7368984731879E-08,  -3.7320893708781E-09,  -1.4442439922509E-08
  08/29/12 05:16:04.0,   1.1061762091350E-07,   7.0509239247230E-09,   2.3808396750387E-09
  08/29/12 05:21:04.0,  -1.1728252267140E-08,  -6.1442831030452E-09,  -4.6660386188169E-09
  08/29/12 05:26:04.0,   4.1751845927251E-08,  -6.0363846721145E-09,   7.8297492889234E-09
  08/29/12 05:31:04.0,   1.4282579575327E-08,  -3.0100894902555E-09,  -8.3083468201591E-09
  08/29/12 05:36:04.0,  -6.8387381965499E-08,  -2.7282070617455E-09,  -9.9767737801506E-09
  08/29/12 05:41:04.0,   3.5466776016809E-08,   6.7184076228225E-09,  -3.3893927523880E-09
  08/29/12 05:46:04.0,   3.1418073773715E-08,  -2.5652215499920E-10,   4.8188477874689E-10
  08/29/12 05:51:04.0,   1.0561150205923E-07,  -6.9600554949053E-10,   5.2584873522221E-09
  08/29/12 05:56:04.0,   5.9270805744897E-10,   7.6510470329675E-10,   8.0492946360107E-09
  08/29/12 06:01:04.0,  -5.3318569589086E-08,   5.3030399419877E-09,  -8.1708674108209E-09
  08/29/12 06:06:04.0,  -2.6985402866349E-08,   9.6049247311214E-09,  -1.3594276969305E-08
  08/29/12 06:11:04.0,  -3.7105122459025E-08,  -5.3762827730471E-09,   2.9490730465061E-09
  08/29/12 06:16:04.0,   5.3290880780802E-08,   2.2959300018943E-08,   7.3194853674371E-09
  08/29/12 06:21:04.0,  -3.0983066494628E-08,  -5.0230542473588E-09,   5.5912894995439E-09
  08/29/12 06:26:04.0,   5.0432781932841E-08,   1.4011212865298E-08,   2.5652029537563E-09
  08/29/12 06:31:04.0,  -9.8579265757811E-09,  -3.8585089597494E-09,   2.1552386098023E-10
  08/29/12 06:36:04.0,  -3.9289677499591E-08,  -1.0270794882361E-08,  -2.4940181348280E-08
  08/29/12 06:41:04.0,  -5.3484313022878E-08,   7.6004064138620E-09,   1.5275152853711E-08
  08/29/12 06:46:04.0,   1.9040833384073E-09,   3.8021726359953E-10,   2.2919792641574E-09
  08/29/12 06:51:04.0,   6.4587822835212E-08,   5.1705100464113E-09,   1.8905783988702E-08
  08/29/12 06:56:04.0,  -6.9418499748508E-09,  -6.7929086637146E-09,  -5.0594575751184E-09
  08/29/12 07:01:04.0,  -4.7467572201754E-08,  -4.9962817934753E-09,   1.7921912931484E-09
  08/29/12 07:06:04.0,  -2.6360134697256E-08,  -4.6041921094216E-09,  -5.0999193270303E-09
  08/29/12 07:11:04.0,   3.2958103683238E-09,   2.9342262190350E-09,  -7.1286197996419E-09
  08/29/12 07:16:04.0,  -4.8953401445099E-08,  -1.3239695241622E-08,   4.7629364156402E-10
  08/29/12 07:21:04.0,   1.0839745687719E-07,   5.2087737260435E-09,   6.2599242648768E-09
  08/29/12 07:26:04.0,  -6.3594809015891E-08,   1.1737963282836E-09,  -4.7990120914202E-10
  08/29/12 07:31:04.0,   5.6124422573115E-08,   9.5091057694674E-10,   9.4131692370455E-09
  08/29/12 07:36:04.0,  -9.7671464279377E-09,   6.2732941952248E-10,   1.1306689910266E-09
  08/29/12 07:41:04.0,   5.1183774599413E-08,  -3.4778041957395E-09,  -1.6160886768072E-08
  08/29/12 07:46:04.0,   3.3538827491538E-08,   6.6800589948457E-10,   8.6131497497218E-09
  08/29/12 07:51:04.0,   4.8581728258057E-08,  -8.1300604774330E-09,   1.7396874244883E-09
  08/29/12 07:56:04.0,   6.2308023605813E-08,  -8.2685730099878E-09,   5.2712291579808E-09
  08/29/12 08:01:04.0,  -9.4528822245366E-08,  -2.0424428755679E-09,  -5.5493065283703E-09
  08/29/12 08:06:04.0,   5.0692087629756E-08,   6.0224843778656E-09,   4.1826304997272E-09
  08/29/12 08:11:04.0,   2.5501109277570E-08,  -3.6150149925381E-09,   1.9784043026050E-09
  08/29/12 08:16:04.0,   1.3713393502239E-08,  -2.0164777684665E-09,   8.5360323076600E-09
  08/29/12 08:21:04.0,  -3.9993469543494E-08,   3.6705326837231E-09,  -2.1339188667942E-09
  08/29/12 08:26:04.0,   1.3180157877694E-08,   1.1263682490418E-09,  -8.7825281913645E-09
  08/29/12 08:31:04.0,   3.5404444780340E-08,   6.4977870876485E-09,  -7.6982913851017E-09
  08/29/12 08:36:04.0,   3.8366372668482E-08,   1.7004341016739E-08,   1.0054541488650E-08
  08/29/12 08:41:04.0,  -6.7247062454830E-08,  -3.5878159904135E-09,   4.4143124540893E-09
  08/29/12 08:46:04.0,   4.0063940638380E-08,   2.8177614908031E-10,  -2.4559813915914E-09
  08/29/12 08:51:04.0,  -7.8866332344774E-08,  -1.1606965314807E-08,  -5.9225137505337E-09
  08/29/12 08:56:04.0,   9.3826709282041E-08,   1.9752959835861E-09,   6.0821752819370E-09
  08/29/12 09:01:04.0,   7.1770019030026E-08,  -7.1311475857705E-09,   8.8468186095388E-09
  08/29/12 09:06:04.0,  -9.0422231124876E-09,   3.9470996079001E-09,  -1.1934908313120E-08
  08/29/12 09:11:04.0,   8.5368357609639E-08,  -3.2888971131702E-09,   1.7027010315029E-08
  08/29/12 09:16:04.0,  -9.2993239488119E-08,  -6.5465271389953E-09,   3.1357534110062E-09
  08/29/12 09:21:04.0,  -9.2862836377587E-08,  -7.4035394651932E-09,   8.0903660591251E-09
  08/29/12 09:26:04.0,  -4.9763327917655E-09,  -2.2367668487770E-09,   1.4367188594377E-09
  08/29/12 09:31:04.0,   3.6658292699165E-08,  -1.1385878420829E-08,   2.2412989257129E-09
  08/29/12 09:36:04.0,   3.2883534556068E-08,   3.8613402875143E-09,  -9.4145856044392E-09
  08/29/12 09:41:04.0,  -8.9287394011706E-09,   7.5521720580933E-10,   9.6655944277953E-09
  08/29/12 09:46:04.0,   7.6276160617302E-09,   5.8974673855516E-09,  -1.2375299559923E-08
  08/29/12 09:51:04.0,  -7.6823186271705E-08,  -3.0733513556314E-09,  -1.0616750568867E-08
  08/29/12 09:56:04.0,  -8.0256501326185E-08,  -8.0628203012745E-09,   6.2390025012959E-09
  08/29/12 10:01:04.0,   7.5200293293184E-08,   6.7119584562514E-09,   3.0557987333128E-09
  08/29/12 10:06:04.0,   6.0492671896858E-08,   7.7672348730573E-09,  -6.2685258396071E-09
  08/29/12 10:11:04.0,   1.0515126840952E-07,   1.2291257789343E-09,   4.2372929402272E-09
  08/29/12 10:16:04.0,  -1.0043594305860E-08,  -3.0485225780789E-09,  -7.7234634821011E-09
  08/29/12 10:21:04.0,  -2.4630282808857E-08,  -6.1062991640881E-09,  -1.7414539148497E-08
  08/29/12 10:26:04.0,  -5.7252027267178E-08,   2.2045721034351E-09,  -7.7174521384560E-10
  08/29/12 10:31:04.0,  -7.3750759194506E-08,   6.9365905160564E-09,  -5.9781480506634E-09
  08/29/12 10:36:04.0,   9.4664070099763E-08,  -6.2643448650590E-10,   1.1296953094468E-08
  08/29/12 10:41:04.0,  -5.8616638417182E-08,  -1.3693770578952E-08,  -4.4974159008060E-09
  08/29/12 10:46:04.0,   8.7132009104115E-08,   8.0116258072138E-09,  -3.2837153751686E-09
  08/29/12 10:51:04.0,   3.2389744883214E-08,  -1.1177801084727E-09,  -7.9444380733188E-09
  08/29/12 10:56:04.0,  -1.3519776628594E-08,  -1.8663905939261E-09,  -1.1854831504602E-08
  08/29/12 11:01:04.0,   1.0890925275694E-08,   9.0698102820734E-09,   1.0054409173380E-08
  08/29/12 11:06:04.0,   2.3876995432677E-08,  -9.8252237072198E-09,   1.6884984743726E-08
  08/29/12 11:11:04.0,  -7.7285745542592E-08,  -2.4988293434447E-09,   3.3821289605977E-09
  08/29/12 11:16:04.0,   8.0923678448623E-08,   9.3255819511029E-09,  -6.9567164207029E-09
  08/29/12 11:21:04.0,  -6.2652655685724E-08,  -2.4543041806287E-09,  -8.9865749745381E-09
  08/29/12 11:26:04.0,  -9.1917604952603E-08,  -7.1695062843954E-09,  -1.2165058785503E-08
