SPACECRAFT DATE/TIME ,   adcs_main ADRW1TRQF,   adcs_main ADRW2TRQF,   adcs_main ADRW3TRQF,   adcs_main ADRW4TRQF
        UTC          ,                    DN,                    DN,                    DN,                    DN
  08/29/12 03:31:04.0,   5.3204971880309E-03,   0.0000000000000E+00,  -4.4340537370820E-03,   3.0754531219013E-03
  08/29/12 03:36:04.0,   5.3293850851824E-03,   0.0000000000000E+00,  -4.4453996233642E-03,   3.0764958040940E-03
  08/29/12 03:41:04.0,   5.3434618993809E-03,   0.0000000000000E+00,  -4.4561001031022E-03,   3.0754530728844E-03
  08/29/12 03:46:04.0,   5.3558009676635E-03,   0.0000000000000E+00,  -4.4680419126274E-03,   3.0727221101925E-03
  08/29/12 03:51:04.0,   5.3636711580973E-03,   0.0000000000000E+00,  -4.4845765652625E-03,   3.0745344763426E-03
  08/29/12 03:56:04.0,   5.3765564729032E-03,   0.0000000000000E+00,  -4.4916274428770E-03,   3.0727221605343E-03
  08/29/12 04:01:04.0,   5.3847988969401E-03,   0.0000000000000E+00,  -4.5066227352149E-03,   3.0699415058878E-03
  08/29/12 04:06:04.0,   5.4029720910900E-03,   0.0000000000000E+00,  -4.5199298828438E-03,   3.0689484351692E-03
  08/29/12 04:11:04.0,   5.4114380189659E-03,   0.0000000000000E+00,  -4.5277503147525E-03,   3.0708600963025E-03
  08/29/12 04:16:04.0,   5.4237272691082E-03,   0.0000000000000E+00,  -4.5425719581544E-03,   3.0680050179866E-03
  08/29/12 04:21:04.0,   5.4344027793329E-03,   0.0000000000000E+00,  -4.5571454653614E-03,   3.0635113729850E-03
  08/29/12 04:26:04.0,   5.4454258768945E-03,   0.0000000000000E+00,  -4.5680445618927E-03,   3.0642313492560E-03
  08/29/12 04:31:04.0,   5.4582863016740E-03,   0.0000000000000E+00,  -4.5791918436359E-03,   3.0644299633997E-03
  08/29/12 04:36:04.0,   5.4652378894389E-03,   0.0000000000000E+00,  -4.5878563856555E-03,   3.0604576805254E-03
  08/29/12 04:41:04.0,   5.4812513316344E-03,   0.0000000000000E+00,  -4.6049123752470E-03,   3.0598370113263E-03
  08/29/12 04:46:04.0,   5.4897670256528E-03,   0.0000000000000E+00,  -4.6161589766475E-03,   3.0566840558439E-03
  08/29/12 04:51:04.0,   5.5023789356806E-03,   0.0000000000000E+00,  -4.6306329068581E-03,   3.0598370113263E-03
  08/29/12 04:56:04.0,   5.5152392014861E-03,   0.0000000000000E+00,  -4.6369140791531E-03,   3.0595142633428E-03
  08/29/12 05:01:04.0,   5.5253436960476E-03,   0.0000000000000E+00,  -4.6499234036003E-03,   3.0524882880089E-03
  08/29/12 05:06:04.0,   5.5369377966870E-03,   0.0000000000000E+00,  -4.6633300371468E-03,   3.0557405946122E-03
  08/29/12 05:11:04.0,   5.5473898659999E-03,   0.0000000000000E+00,  -4.6765628564907E-03,   3.0570812400823E-03
  08/29/12 05:16:04.0,   5.5652403121663E-03,   0.0000000000000E+00,  -4.6878590726772E-03,   3.0510235086990E-03
  08/29/12 05:21:04.0,   5.5731103976110E-03,   0.0000000000000E+00,  -4.7004462440351E-03,   3.0515696975942E-03
  08/29/12 05:26:04.0,   5.5831652386366E-03,   0.0000000000000E+00,  -4.7133313366086E-03,   3.0510235086990E-03
  08/29/12 05:31:04.0,   5.5905636890154E-03,   0.0000000000000E+00,  -4.7261667756462E-03,   3.0543254688382E-03
  08/29/12 05:36:04.0,   5.6058075278997E-03,   0.0000000000000E+00,  -4.7444641036359E-03,   3.0472498399684E-03
  08/29/12 05:41:04.0,   5.6172031541600E-03,   0.0000000000000E+00,  -4.7500501264279E-03,   3.0451395646914E-03
  08/29/12 05:46:04.0,   5.6293931462475E-03,   0.0000000000000E+00,  -4.7567285270103E-03,   3.0463064227857E-03
  08/29/12 05:51:04.0,   5.6410865539587E-03,   0.0000000000000E+00,  -4.7757706580389E-03,   3.0423837934474E-03
  08/29/12 05:56:04.0,   5.6492049070830E-03,   0.0000000000000E+00,  -4.7878613695502E-03,   3.0425327540551E-03
