SPACECRAFT DATE/TIME ,   adcs_main ADATTERRX,   adcs_main ADATTERRY,   adcs_main ADATTERRZ
        UTC          ,                    DN,                    DN,                    DN
  07/29/12 00:01:21.0,  -1.5485432124744E-08,   6.9261811959838E-09,  -6.6495269934047E-09
  07/29/12 00:06:21.0,   4.7709485831623E-08,  -3.8314732571839E-09,   4.5587755792553E-10
  07/29/12 00:11:21.0,   7.3077988105297E-08,   1.5453694857115E-09,   1.0761319015155E-08
  07/29/12 00:16:21.0,  -5.8337171301067E-09,   9.3752198079833E-09,  -1.2611494894325E-08
  07/29/12 00:21:21.0,  -4.5905221549939E-08,  -3.9349554725732E-09,   2.2873364358134E-09
  07/29/12 00:26:21.0,   6.0752600956615E-08,   2.7542088757807E-10,  -1.1462191610671E-09
  07/29/12 00:31:21.0,  -5.1286562789225E-09,   4.1532101964966E-09,  -6.0284007415608E-09
  07/29/12 00:36:21.0,  -1.0636492335792E-08,  -3.2218141451009E-09,   2.8915844341171E-09
  07/29/12 00:41:21.0,  -5.1614868586588E-08,  -5.6507527782893E-09,   1.2337609499961E-08
  07/29/12 00:46:21.0,   1.6929816268885E-08,   2.8969450978818E-09,   1.0524095310031E-09
  07/29/12 00:51:21.0,  -2.3104797245802E-09,  -4.6407108518961E-09,   1.4944277874444E-09
  07/29/12 00:56:21.0,  -2.5073932299335E-08,  -4.3478174667951E-09,  -1.5348408458256E-08
  07/29/12 01:01:21.0,  -8.2933871941767E-08,  -4.9974390551692E-09,  -2.0467551172428E-08
  07/29/12 01:06:21.0,   2.0044510110987E-08,  -1.0363700724270E-08,  -4.2590451595122E-09
  07/29/12 01:11:21.0,   6.4162346381143E-08,  -1.7486604075856E-09,   1.0842271212693E-08
  07/29/12 01:16:21.0,   5.9261576221085E-08,   4.4577413044200E-09,   8.8602521230996E-09
  07/29/12 01:21:21.0,   1.5432307337212E-08,  -3.4709443201090E-09,   7.0755528251235E-09
  07/29/12 01:26:21.0,  -1.4505926309027E-07,   9.2022750950808E-09,  -1.4387368201252E-08
  07/29/12 01:31:21.0,   2.7008697897439E-08,  -1.4342875775952E-09,  -4.7849718261735E-10
  07/29/12 01:36:21.0,  -8.1438248233923E-09,  -5.0286196717764E-09,  -5.3303169404254E-09
  07/29/12 01:41:21.0,  -5.4819159170568E-08,  -1.2363908964789E-08,  -8.3934123377520E-09
  07/29/12 01:46:21.0,   4.0815087534914E-08,   7.8980399057886E-09,   5.6864602275090E-09
  07/29/12 01:51:21.0,  -4.4838721381761E-08,  -9.4276097969045E-09,   7.7312293374672E-09
  07/29/12 01:56:21.0,   7.1048467364202E-08,  -2.3821573572983E-09,  -1.2081752629456E-08
  07/29/12 02:01:21.0,  -1.3168887200266E-07,  -2.0956163330569E-08,  -1.8399440489721E-09
  07/29/12 02:06:21.0,   9.5963842561275E-09,  -4.1156402685871E-09,  -1.8762875593955E-09
