SPACECRAFT DATE/TIME ,   adcs_main ADRW1MTRT,   adcs_main ADRW2MTRT,   adcs_main ADRW3MTRT,   adcs_main ADRW4MTRT
        UTC          ,                     C,                     C,                     C,                     C
  06/28/12 03:36:22.0,   2.7514314442466E+01,   2.3604723292097E+01,   2.7031398338266E+01,   2.5906360342720E+01
  06/28/12 03:41:22.0,   2.7406950330798E+01,   2.3658331782557E+01,   2.6870539221913E+01,   2.6013421502867E+01
  06/28/12 03:46:22.0,   2.7245961114037E+01,   2.3443955001290E+01,   2.7353282646101E+01,   2.5959900408881E+01
  06/28/12 03:51:22.0,   2.7138666711777E+01,   2.3551162504649E+01,   2.7245961114037E+01,   2.6066961569028E+01
  06/28/12 03:56:22.0,   2.7299614961405E+01,   2.3229497789638E+01,   2.7406950330798E+01,   2.5692254237394E+01
  06/28/12 04:01:22.0,   2.7138666711777E+01,   2.3390357949742E+01,   2.7460632386632E+01,   2.6013428054692E+01
  06/28/12 04:06:22.0,   2.6870539221913E+01,   2.3229497789638E+01,   2.7406964701935E+01,   2.6174048924149E+01
  06/28/12 04:11:22.0,   2.7085026156885E+01,   2.3229497789638E+01,   2.7406950330798E+01,   2.6227596213110E+01
  06/28/12 04:16:22.0,   2.6924154870780E+01,   2.3122217243363E+01,   2.7406950330798E+01,   2.6227596213110E+01
  06/28/12 04:21:22.0,   2.6924154870780E+01,   2.3175825647806E+01,   2.7675420700063E+01,   2.6281151384086E+01
  06/28/12 04:26:22.0,   2.6977770519647E+01,   2.3229497789638E+01,   2.7621708342980E+01,   2.6441833956138E+01
  06/28/12 04:31:22.0,   2.6870550813343E+01,   2.3122217243363E+01,   2.7675420700063E+01,   2.6227596213110E+01
  06/28/12 04:36:22.0,   2.6656186589025E+01,   2.2800091266501E+01,   2.7890334254989E+01,   2.6334740661187E+01
  06/28/12 04:41:22.0,   2.6763331107039E+01,   2.2800169809430E+01,   2.7836589589075E+01,   2.6548979687184E+01
  06/28/12 04:46:22.0,   2.6227604095126E+01,   2.2639011865089E+01,   2.7944078920904E+01,   2.6495463660074E+01
  06/28/12 04:51:22.0,   2.5852837870130E+01,   2.2316411013759E+01,   2.7944078920904E+01,   2.6602582531588E+01
  06/28/12 04:56:22.0,   2.5692254237394E+01,   2.1939484866860E+01,   2.7944078920904E+01,   2.6334706555062E+01
  06/28/12 05:01:22.0,   2.5424678450043E+01,   2.1831634866074E+01,   2.8105380913388E+01,   2.6656186589025E+01
  06/28/12 05:06:22.0,   2.5157135037618E+01,   2.1507801273809E+01,   2.8105380913388E+01,   2.6763342108839E+01
  06/28/12 05:11:22.0,   2.4622050065169E+01,   2.1183397724002E+01,   2.8159159811941E+01,   2.6977770519647E+01
  06/28/12 05:16:22.0,   2.4622046757970E+01,   2.1183247235167E+01,   2.8051619366423E+01,   2.6870539221913E+01
  06/28/12 05:21:22.0,   2.4300933157530E+01,   2.0749748598842E+01,   2.8159159811941E+01,   2.7138666711777E+01
  06/28/12 05:26:22.0,   2.4086799151293E+01,   2.0641128030838E+01,   2.8266753233271E+01,   2.7085026156885E+01
  06/28/12 05:31:22.0,   2.3788021276244E+01,   2.0429289052531E+01,   2.8261128860310E+01,   2.7169746541221E+01
  06/28/12 05:36:22.0,   2.3613193821559E+01,   2.0317510430289E+01,   2.8331924861162E+01,   2.7248803530467E+01
  06/28/12 05:41:22.0,   2.3379051650212E+01,   2.0154005121993E+01,   2.8365897867362E+01,   2.7330694521204E+01
  06/28/12 05:46:22.0,   2.3192776199956E+01,   1.9964343512291E+01,   2.8425403415160E+01,   2.7378721294375E+01
  06/28/12 05:51:22.0,   2.2959830554651E+01,   1.9816370649435E+01,   2.8448944525113E+01,   2.7478545257485E+01
  06/28/12 05:56:22.0,   2.2766222876528E+01,   1.9638928905895E+01,   2.8516085116873E+01,   2.7565208021540E+01
  06/28/12 06:01:22.0,   2.2610056363843E+01,   1.9487563440470E+01,   2.8575966658645E+01,   2.7646513801051E+01
  06/28/12 06:06:22.0,   2.2364499467655E+01,   1.9292210223620E+01,   2.8618149839342E+01,   2.7703709246540E+01
  06/28/12 06:11:22.0,   2.2194593414130E+01,   1.9141592894744E+01,   2.8671991820765E+01,   2.7788527080573E+01
  06/28/12 06:16:22.0,   2.2029719404765E+01,   1.9023221966685E+01,   2.8758700959016E+01,   2.7836612661504E+01
  06/28/12 06:21:22.0,   2.1812264922607E+01,   1.8874876969194E+01,   2.8827429600241E+01,   2.7880701454366E+01
  06/28/12 06:26:22.0,   2.1689659052738E+01,   1.8734793874851E+01,   2.8833691750298E+01,   2.8020498675764E+01
  06/28/12 06:31:22.0,   2.1455142635436E+01,   1.8599614377884E+01,   2.8918672228589E+01,   2.8070942004133E+01
  06/28/12 06:36:22.0,   2.1314327571167E+01,   1.8419696336655E+01,   2.8972739102600E+01,   2.8164847713109E+01
  06/28/12 06:41:22.0,   2.1146294130716E+01,   1.8314410067906E+01,   2.9026685902588E+01,   2.8212982068319E+01
  06/28/12 06:46:22.0,   2.0943866519043E+01,   1.8203072301395E+01,   2.9094841946436E+01,   2.8255462040662E+01
  06/28/12 06:51:22.0,   2.0819265197678E+01,   1.8063484155739E+01,   2.9131677109968E+01,   2.8379922646510E+01
  06/28/12 06:56:22.0,   2.0618159562130E+01,   1.7962326927925E+01,   2.9151642203830E+01,   2.8419733759916E+01
  06/28/12 07:01:22.0,   2.0459812451951E+01,   1.7776814942306E+01,   2.9250698247990E+01,   2.8490366928444E+01
  06/28/12 07:06:22.0,   2.0297455384814E+01,   1.7623376242011E+01,   2.9296546695680E+01,   2.8595451511366E+01
  06/28/12 07:11:22.0,   2.0131030260137E+01,   1.7525793551087E+01,   2.9333504639217E+01,   2.8643648190355E+01
  06/28/12 07:16:22.0,   1.9993085452555E+01,   1.7401440952863E+01,   2.9404568721060E+01,   2.8708861399871E+01
  06/28/12 07:21:22.0,   1.9791084374006E+01,   1.7260674493090E+01,   2.9425200420196E+01,   2.8736210429928E+01
  06/28/12 07:26:22.0,   1.9687961161595E+01,   1.7178737128539E+01,   2.9504084710251E+01,   2.8740078146763E+01
  06/28/12 07:31:22.0,   1.9515735286360E+01,   1.7028833346968E+01,   2.9558213160854E+01,   2.8846787333085E+01
  06/28/12 07:36:22.0,   1.9326933608999E+01,   1.6928325312171E+01,   2.9600819622055E+01,   2.8887605843635E+01
  06/28/12 07:41:22.0,   1.9199575895581E+01,   1.6823889454517E+01,   2.9634962793568E+01,   2.8947196029061E+01
  06/28/12 07:46:22.0,   1.9060381715513E+01,   1.6677195138557E+01,   2.9674815487555E+01,   2.9040883665750E+01
  06/28/12 07:51:22.0,   1.8917808587986E+01,   1.6567947531914E+01,   2.9706770362145E+01,   2.9025702532094E+01
  06/28/12 07:56:22.0,   1.8833846759095E+01,   1.6476157234050E+01,   2.9939631730798E+01,   2.9074932397809E+01
  06/28/12 08:01:22.0,   1.8612485515521E+01,   1.6361764644593E+01,   2.9831382874647E+01,   2.9236839188205E+01
  06/28/12 08:06:22.0,   1.8557073134114E+01,   1.6304512937379E+01,   2.9885495368246E+01,   2.9452875555784E+01
  06/28/12 08:16:22.0,   1.8334974718746E+01,   1.5844197094382E+01,   2.9993768093351E+01,   2.9452875555784E+01
  06/28/12 08:21:22.0,   1.8112254248117E+01,   1.5844197094382E+01,   2.9993768093351E+01,   2.9344835141557E+01
  06/28/12 08:26:22.0,   1.8056288485270E+01,   1.6017227079574E+01,   2.9939631730798E+01,   2.9560961121257E+01
  06/28/12 08:31:22.0,   1.7720887747389E+01,   1.5612470564665E+01,   3.0156323369039E+01,   2.9560961121257E+01
  06/28/12 08:36:22.0,   1.7776944072451E+01,   1.5728520801407E+01,   3.0210459153634E+01,   2.9560961121257E+01
  06/28/12 08:41:22.0,   1.7568479181336E+01,   1.5529531021769E+01,   3.0222091476979E+01,   2.9607316308543E+01
  06/28/12 08:46:22.0,   1.7487363156858E+01,   1.5398192768521E+01,   3.0136346130086E+01,   2.9629278954937E+01
  06/28/12 08:51:22.0,   1.7356980209671E+01,   1.5303074732202E+01,   3.0236167410353E+01,   2.9652050865094E+01
  06/28/12 08:56:22.0,   1.7211519620375E+01,   1.5206152594721E+01,   3.0263315735429E+01,   2.9749557801792E+01
  06/28/12 09:01:22.0,   1.7113282048186E+01,   1.5109168461185E+01,   3.0293244871306E+01,   2.9780143219768E+01
  06/28/12 09:06:22.0,   1.6976595999849E+01,   1.5047057872023E+01,   3.0313349399294E+01,   2.9821701881582E+01
  06/28/12 09:11:22.0,   1.6853834832178E+01,   1.4920766991526E+01,   3.0373131910315E+01,   2.9842787475873E+01
  06/28/12 09:16:22.0,   1.6764099180450E+01,   1.4809139094830E+01,   3.0350319923742E+01,   2.9931100277633E+01
  06/28/12 09:21:22.0,   1.6659240346178E+01,   1.4728420089619E+01,   3.0410247912974E+01,   2.9925407994009E+01
  06/28/12 09:26:22.0,   1.6512719098580E+01,   1.4654346999487E+01,   3.0435728259485E+01,   2.9985456790041E+01
  06/28/12 09:31:22.0,   1.6430929570690E+01,   1.4557247479771E+01,   3.0490211759556E+01,   3.0025139518860E+01
  06/28/12 09:36:22.0,   1.6313111807215E+01,   1.4502523232414E+01,   3.0510859077599E+01,   3.0068780838005E+01
  06/28/12 09:41:22.0,   1.6186546787283E+01,   1.4400966599038E+01,   3.0507346491443E+01,   3.0047946543992E+01
  06/28/12 09:46:22.0,   1.6077700992086E+01,   1.4341550863403E+01,   3.0538772494307E+01,   3.0122079150420E+01
  06/28/12 09:51:22.0,   1.6011045006141E+01,   1.4256908380172E+01,   3.0607312978817E+01,   3.0170570853549E+01
  06/28/12 09:56:22.0,   1.5882519099358E+01,   1.4136000235771E+01,   3.0597136007718E+01,   3.0210500857186E+01
  06/28/12 10:01:22.0,   1.5764933246073E+01,   1.4046062983211E+01,   3.0670186440830E+01,   3.0221912016627E+01
  06/28/12 10:06:22.0,   1.5692755968471E+01,   1.3976245720610E+01,   3.0663967667900E+01,   3.0282769454354E+01
  06/28/12 10:11:22.0,   1.5539108203381E+01,   1.3862848837362E+01,   3.0684484351380E+01,   3.0310337621714E+01
  06/28/12 10:16:22.0,   1.5468688448574E+01,   1.3767734535262E+01,   3.0741651686299E+01,   3.0361704774242E+01
  06/28/12 10:21:22.0,   1.5364494321813E+01,   1.3732807588194E+01,   3.0758813693094E+01,   3.0375983780530E+01
  06/28/12 10:26:22.0,   1.5290099278276E+01,   1.3639608613441E+01,   3.0758671406415E+01,   3.0368951831855E+01
  06/28/12 10:31:22.0,   1.5201607119873E+01,   1.3519563609716E+01,   3.0781692667844E+01,   3.0427361512381E+01
  06/28/12 10:36:22.0,   1.5071056637634E+01,   1.3447029417015E+01,   3.0800458975073E+01,   3.0449630747590E+01
  06/28/12 10:41:22.0,   1.5025869423819E+01,   1.3324449944835E+01,   3.0830295340594E+01,   3.0458783262026E+01
  06/28/12 10:46:22.0,   1.4914471665581E+01,   1.3314873090469E+01,   3.0844604347374E+01,   3.0495918078922E+01
  06/28/12 10:51:22.0,   1.4818424219644E+01,   1.3247496432695E+01,   3.0841752614237E+01,   3.0533051469495E+01
  06/28/12 10:56:22.0,   1.4733175063288E+01,   1.3118719259638E+01,   3.0895209558387E+01,   3.0586017621999E+01
  06/28/12 11:01:22.0,   1.4666244259217E+01,   1.3022085904419E+01,   3.0913259365028E+01,   3.0630193208857E+01
  06/28/12 11:06:22.0,   1.4563259794375E+01,   1.3062165000149E+01,   3.0939827972381E+01,   3.0641690066832E+01
  06/28/12 11:11:22.0,   1.4494779142851E+01,   1.2908968772911E+01,   3.0953319665995E+01,   3.0655911457776E+01
  06/28/12 11:16:22.0,   1.4413513450341E+01,   1.2831146220928E+01,   3.0979079377618E+01,   3.0650183680031E+01
  06/28/12 11:21:22.0,   1.4297652440109E+01,   1.2753336014223E+01,   3.0993413588055E+01,   3.0704492452922E+01
  06/28/12 11:26:22.0,   1.4203390269923E+01,   1.2714311872604E+01,   3.0979100286354E+01,   3.0747385038484E+01
  06/28/12 11:31:22.0,   1.4077566542295E+01,   1.2633198449188E+01,   3.0996965190350E+01,   3.0735485755208E+01
  06/28/12 11:36:22.0,   1.4020873968047E+01,   1.2587198872517E+01,   3.1059226531004E+01,   3.0770261258600E+01
  06/28/12 11:41:22.0,   1.3986806121770E+01,   1.2502453802684E+01,   3.1049884125239E+01,   3.0820634086417E+01
  06/28/12 11:46:22.0,   1.3916592124237E+01,   1.2417224462749E+01,   3.1096457887964E+01,   3.0818864147272E+01
  06/28/12 11:51:22.0,   1.3837435812029E+01,   1.2347746589662E+01,   3.1117511901859E+01,   3.0876460122811E+01
  06/28/12 11:56:22.0,   1.3761390530138E+01,   1.2295738896651E+01,   3.1133706037584E+01,   3.0873197621033E+01
  06/28/12 12:01:22.0,   1.3677748909698E+01,   1.2222732582078E+01,   3.1123407792309E+01,   3.0911716075675E+01
  06/28/12 12:06:22.0,   1.3586569507389E+01,   1.2157502643344E+01,   3.1142285638952E+01,   3.0870350131875E+01
  06/28/12 12:11:22.0,   1.3494438474037E+01,   1.2121198765784E+01,   3.1179275461087E+01,   3.0897024575393E+01
  06/28/12 12:16:22.0,   1.3455550164015E+01,   1.2065022421722E+01,   3.1202421003524E+01,   3.0953329410704E+01
  06/28/12 12:21:22.0,   1.3372907147445E+01,   1.2009041515190E+01,   3.1170453887548E+01,   3.0958744934734E+01
  06/28/12 12:26:22.0,   1.3285996606091E+01,   1.1939230324975E+01,   3.1213894293395E+01,   3.0979079295641E+01
  06/28/12 12:31:22.0,   1.3195046143513E+01,   1.1814837535430E+01,   3.1214590489823E+01,   3.1011660979046E+01
  06/28/12 12:36:22.0,   1.3151001993942E+01,   1.1776385153563E+01,   3.1239666488171E+01,   3.1030619697952E+01
  06/28/12 12:41:22.0,   1.3095895938133E+01,   1.1732674719058E+01,   3.1241076767259E+01,   3.1114583446656E+01
  06/28/12 12:46:22.0,   1.2996257147289E+01,   1.1692967700323E+01,   3.1248284191329E+01,   3.1022040015410E+01
  06/28/12 12:51:22.0,   1.2989809101817E+01,   1.1636736522564E+01,   3.1279328953608E+01,   3.1088091506945E+01
  06/28/12 12:56:22.0,   1.2886203062855E+01,   1.1562543216433E+01,   3.1251131256845E+01,   3.1116500714822E+01
  06/28/12 13:01:22.0,   1.2836892869769E+01,   1.1523296463601E+01,   3.1267560176437E+01,   3.1143985068419E+01
  06/28/12 13:06:22.0,   1.2785808840714E+01,   1.1445045317931E+01,   3.1314191716892E+01,   3.1125088642383E+01
  06/28/12 13:11:22.0,   1.2713497536019E+01,   1.1371408103153E+01,   3.1308769936294E+01,   3.1164581130069E+01
  06/28/12 13:16:22.0,   1.2665384825484E+01,   1.1350830294215E+01,   3.1319924122221E+01,   3.1182375454198E+01
  06/28/12 13:21:22.0,   1.2593049055365E+01,   1.1326380377722E+01,   3.1314664611185E+01,   3.1199883175945E+01
  06/28/12 13:26:22.0,   1.2538230560020E+01,   1.1226080887363E+01,   3.1342876495602E+01,   3.1196702814026E+01
  06/28/12 13:31:22.0,   1.2488987997058E+01,   1.1198212664164E+01,   3.1379441257106E+01,   3.1255792888052E+01
  06/28/12 13:36:22.0,   1.2400745951373E+01,   1.1141522636580E+01,   3.1354321211318E+01,   3.1233941260842E+01
  06/28/12 13:41:22.0,   1.2374667484570E+01,   1.1114664133264E+01,   3.1373550944729E+01,   3.1244018350473E+01
  06/28/12 13:46:22.0,   1.2305606350539E+01,   1.1036298583282E+01,   3.1351477241837E+01,   3.1288393860340E+01
  06/28/12 13:51:22.0,   1.2239830947645E+01,   1.0978477324247E+01,   3.1377259344072E+01,   3.1276933346818E+01
  06/28/12 13:56:22.0,   1.2185541982231E+01,   1.0981659211208E+01,   3.1397572955730E+01,   3.1299798368388E+01
  06/28/12 14:01:22.0,   1.2144317857904E+01,   1.0886444632322E+01,   3.1377257873105E+01,   3.1311324804970E+01
  06/28/12 14:06:22.0,   1.2098583546503E+01,   1.0822255660339E+01,   3.1417132193433E+01,   3.1319338242561E+01
  06/28/12 14:11:22.0,   1.1982259277686E+01,   1.0790833147089E+01,   3.1400206053514E+01,   3.1331388868766E+01
  06/28/12 14:16:22.0,   1.1912550015161E+01,   1.0770342419518E+01,   3.1443229794183E+01,   3.1299854319508E+01
  06/28/12 14:21:22.0,   1.1932520007200E+01,   1.0739600397898E+01,   3.1420287373284E+01,   3.1354321200823E+01
  06/28/12 14:26:22.0,   1.1827345900094E+01,   1.0672163571361E+01,   3.1419913082884E+01,   3.1366817576688E+01
  06/28/12 14:31:22.0,   1.1809492459853E+01,   1.0619422755340E+01,   3.1448953518690E+01,   3.1377270851800E+01
  06/28/12 14:36:22.0,   1.1759256005344E+01,   1.0641992099395E+01,   3.1405954582461E+01,   3.1380787328433E+01
  06/28/12 14:41:22.0,   1.1716365410157E+01,   1.0557608139309E+01,   3.1417400314767E+01,   3.1377257893698E+01
  06/28/12 14:46:22.0,   1.1674701805885E+01,   1.0517791529959E+01,   3.1422709298877E+01,   3.1377993947526E+01
  06/28/12 14:51:22.0,   1.1646991061431E+01,   1.0446986785973E+01,   3.1408888025655E+01,   3.1391217223914E+01
  06/28/12 14:56:22.0,   1.1560624168496E+01,   1.0410330709986E+01,   3.1403138696667E+01,   3.1405933510823E+01
  06/28/12 15:01:22.0,   1.1542384199162E+01,   1.0374621950860E+01,   3.1431773776719E+01,   3.1348606135024E+01
  06/28/12 15:06:22.0,   1.1478886623444E+01,   1.0356408897938E+01,   3.1417115512781E+01,   3.1394747320058E+01
  06/28/12 15:11:22.0,   1.1445103624774E+01,   1.0308763743669E+01,   3.1426008187345E+01,   3.1394467920930E+01
  06/28/12 15:16:22.0,   1.1377348708056E+01,   1.0271866269750E+01,   3.1422702315113E+01,   3.1405944722388E+01
  06/28/12 15:21:22.0,   1.1354108611841E+01,   1.0158641884953E+01,   3.1429512072655E+01,   3.1435397896346E+01
  06/28/12 15:26:22.0,   1.1272289486365E+01,   1.0156830035801E+01,   3.1428305901071E+01,   3.1386388119435E+01
  06/28/12 15:31:22.0,   1.1236214240080E+01,   1.0173314246338E+01,   3.1457581689504E+01,   3.1457578759571E+01
  06/28/12 15:36:22.0,   1.1236110175237E+01,   1.0102593624588E+01,   3.1503755660513E+01,   3.1422702294703E+01
  06/28/12 15:41:22.0,   1.1192146644093E+01,   1.0086235233434E+01,   3.1437480122782E+01,   3.1431765067081E+01
  06/28/12 15:46:22.0,   1.1176865435387E+01,   1.0030981112621E+01,   3.1445063463144E+01,   3.1447859669687E+01
  06/28/12 15:51:22.0,   1.1093743087099E+01,   9.9613124247911E+00,   3.1450125780064E+01,   3.1476625247714E+01
  06/28/12 15:56:22.0,   1.1044619174470E+01,   9.9185349721900E+00,   3.1461837858812E+01,   3.1473007244421E+01
  06/28/12 16:01:22.0,   1.1022651498077E+01,   9.9779453265885E+00,   3.1460425444029E+01,   3.1466175196299E+01
  06/28/12 16:06:22.0,   1.0922553708077E+01,   9.9145972225280E+00,   3.1458963340261E+01,   3.1476640045198E+01
  06/28/12 16:11:22.0,   1.0944387612391E+01,   9.8340868477183E+00,   3.1491987367688E+01,   3.1477655770204E+01
  06/28/12 16:16:22.0,   1.0877090269366E+01,   9.7955635769035E+00,   3.1450131705198E+01,   3.1514936361527E+01
  06/28/12 16:21:22.0,   1.0814660209392E+01,   9.7426442222051E+00,   3.1466170806293E+01,   3.1474768651057E+01
  06/28/12 16:26:22.0,   1.0817520034180E+01,   9.7809580645172E+00,   3.1470740913186E+01,   3.1479580036003E+01
  06/28/12 16:31:22.0,   1.0749790744393E+01,   9.6755346816529E+00,   3.1469041996263E+01,   3.1454703199834E+01
  06/28/12 16:36:22.0,   1.0740193554457E+01,   9.6581237587222E+00,   3.1476653498840E+01,   3.1511994933455E+01
  06/28/12 16:41:22.0,   1.0688084285284E+01,   9.6156786155035E+00,   3.1517805400006E+01,   3.1512070178222E+01
  06/28/12 16:46:22.0,   1.0655649119489E+01,   9.6145547205154E+00,   3.1464855079488E+01,   3.1509050610111E+01
  06/28/12 16:51:22.0,   1.0640076670848E+01,   9.6014972741740E+00,   3.1503476681923E+01,   3.1491985928165E+01
  06/28/12 16:56:22.0,   1.0638119766745E+01,   9.5927209824487E+00,   3.1491357556622E+01,   3.1506094333430E+01
  06/28/12 17:01:22.0,   1.0598465109356E+01,   9.5477875770571E+00,   3.1506565914801E+01,   3.1514943351976E+01
  06/28/12 17:06:22.0,   1.0546007090442E+01,   9.5488813456503E+00,   3.1523785835079E+01,   3.1520834097800E+01
  06/28/12 17:11:22.0,   1.0504545356248E+01,   9.5200818547552E+00,   3.1489781680218E+01,   3.1540088052614E+01
  06/28/12 17:16:22.0,   1.0495413166299E+01,   9.4596454087541E+00,   3.1535021267572E+01,   3.1477657179391E+01
  06/28/12 17:21:22.0,   1.0474350801327E+01,   9.4475273283285E+00,   3.1500966487014E+01,   3.1531716345074E+01
  06/28/12 17:26:22.0,   1.0436803714593E+01,   9.4169006703336E+00,   3.1457567212160E+01,   3.1503463653802E+01
  06/28/12 17:31:22.0,   1.0417070307311E+01,   9.4266624471325E+00,   3.1534508332905E+01,   3.1540102208712E+01
  06/28/12 17:36:22.0,   1.0375913933558E+01,   9.3408944098140E+00,   3.1523775473565E+01,   3.1535573799493E+01
  06/28/12 17:41:22.0,   1.0315791270408E+01,   9.3365271774491E+00,   3.1512145683056E+01,   3.1534508323411E+01
  06/28/12 17:46:22.0,   1.0301832375147E+01,   9.3137079638208E+00,   3.1497741448538E+01,   3.1520669441917E+01
  06/28/12 17:51:22.0,   1.0275260885655E+01,   9.2912380499541E+00,   3.1475806276556E+01,   3.1540104994907E+01
  06/28/12 17:56:22.0,   1.0294954705028E+01,   9.2744030443305E+00,   3.1494870207637E+01,   3.1586684908061E+01
  06/28/12 18:01:22.0,   1.0227954986592E+01,   9.2494813459045E+00,   3.1528922963779E+01,   3.1526128149622E+01
  06/28/12 18:06:22.0,   1.0212165102059E+01,   9.2236615394705E+00,   3.1544404029219E+01,   3.1565047403098E+01
  06/28/12 18:11:22.0,   1.0244994298427E+01,   9.1832987887901E+00,   3.1506554702142E+01,   3.1542895569225E+01
