SPACECRAFT DATE/TIME ,    adcs_main ADRW1SPD,    adcs_main ADRW2SPD,    adcs_main ADRW3SPD,    adcs_main ADRW4SPD
        UTC          ,                   rpm,                   rpm,                   rpm,                   rpm
  08/29/12 00:01:04.0,  -1.1554265227509E+03,   0.0000000000000E+00,   9.3584772476196E+02,  -7.4636799316406E+02
  08/29/12 00:06:04.0,  -1.1573146560669E+03,   0.0000000000000E+00,   9.3895759140015E+02,  -7.4603479316711E+02
  08/29/12 00:11:04.0,  -1.1603134560394E+03,   0.0000000000000E+00,   9.4184532470703E+02,  -7.4570159317017E+02
  08/29/12 00:16:04.0,  -1.1622015893555E+03,   0.0000000000000E+00,   9.4528839134216E+02,  -7.4503519317627E+02
  08/29/12 00:21:04.0,  -1.1656446559906E+03,   0.0000000000000E+00,   9.4795399131775E+02,  -7.4503519317627E+02
  08/29/12 00:26:04.0,  -1.1687545226288E+03,   0.0000000000000E+00,   9.5061959129333E+02,  -7.4481305984497E+02
  08/29/12 00:31:04.0,  -1.1711979892731E+03,   0.0000000000000E+00,   9.5384052459717E+02,  -7.4447985984802E+02
  08/29/12 00:36:04.0,  -1.1743078559113E+03,   0.0000000000000E+00,   9.5661719123840E+02,  -7.4459092651367E+02
  08/29/12 00:41:04.0,  -1.1757517225647E+03,   0.0000000000000E+00,   9.5961599121094E+02,  -7.4436879318237E+02
  08/29/12 00:46:04.0,  -1.1789726558685E+03,   0.0000000000000E+00,   9.6161519119263E+02,  -7.4359132652283E+02
  08/29/12 00:51:04.0,  -1.1819714558411E+03,   0.0000000000000E+00,   9.6494719116211E+02,  -7.4381345985413E+02
  08/29/12 00:56:04.0,  -1.1853034558105E+03,   0.0000000000000E+00,   9.6772385780334E+02,  -7.4359132652283E+02
  08/29/12 01:01:04.0,  -1.1880801224518E+03,   0.0000000000000E+00,   9.7150012443542E+02,  -7.4348025985718E+02
  08/29/12 01:06:04.0,  -1.1905235890961E+03,   0.0000000000000E+00,   9.7394359107971E+02,  -7.4281385986328E+02
  08/29/12 01:11:04.0,  -1.1931891890717E+03,   0.0000000000000E+00,   9.7694239105225E+02,  -7.4248065986633E+02
  08/29/12 01:16:04.0,  -1.1956326557159E+03,   0.0000000000000E+00,   9.7971905769348E+02,  -7.4192532653809E+02
  08/29/12 01:21:04.0,  -1.1980761223602E+03,   0.0000000000000E+00,   9.8238465766907E+02,  -7.4170319320679E+02
  08/29/12 01:26:04.0,  -1.2008527890015E+03,   0.0000000000000E+00,   9.8549452430725E+02,  -7.4114785987854E+02
  08/29/12 01:31:04.0,  -1.2034073223114E+03,   0.0000000000000E+00,   9.8904865760803E+02,  -7.4114785987854E+02
  08/29/12 01:36:04.0,  -1.2069614556122E+03,   0.0000000000000E+00,   9.9115892425537E+02,  -7.4092572654724E+02
  08/29/12 01:41:04.0,  -1.2092938555908E+03,   0.0000000000000E+00,   9.9426879089355E+02,  -7.4048145988464E+02
  08/29/12 01:46:04.0,  -1.2124037222290E+03,   0.0000000000000E+00,   9.9704545753479E+02,  -7.4037039321899E+02
  08/29/12 01:51:04.0,  -1.2148471888733E+03,   0.0000000000000E+00,   1.0000442575073E+03,  -7.4081465988159E+02
  08/29/12 01:56:04.0,  -1.2184013221741E+03,   0.0000000000000E+00,   1.0033762574768E+03,  -7.3970399322510E+02
  08/29/12 02:01:04.0,  -1.2199562554932E+03,   0.0000000000000E+00,   1.0059307907867E+03,  -7.3959292655945E+02
  08/29/12 02:06:04.0,  -1.2229550554657E+03,   0.0000000000000E+00,   1.0088185240936E+03,  -7.3981505989075E+02
  08/29/12 02:11:04.0,  -1.2257317221069E+03,   0.0000000000000E+00,   1.0107066574097E+03,  -7.3859332656860E+02
  08/29/12 02:16:04.0,  -1.2287305220795E+03,   0.0000000000000E+00,   1.0144829240417E+03,  -7.3937079322815E+02
  08/29/12 02:21:04.0,  -1.2311739887238E+03,   0.0000000000000E+00,   1.0174817240143E+03,  -7.3892652656555E+02
  08/29/12 02:26:04.0,  -1.2347281220245E+03,   0.0000000000000E+00,   1.0202583906555E+03,  -7.3814905990601E+02
  08/29/12 02:31:04.0,  -1.2368383886719E+03,   0.0000000000000E+00,   1.0239235906219E+03,  -7.3781585990906E+02
  08/29/12 02:36:04.0,  -1.2399482553101E+03,   0.0000000000000E+00,   1.0265891905975E+03,  -7.3748265991211E+02
