SPACECRAFT DATE/TIME ,    adcs_main ADRW1SPD,    adcs_main ADRW2SPD,    adcs_main ADRW3SPD,    adcs_main ADRW4SPD
        UTC          ,                   rpm,                   rpm,                   rpm,                   rpm
  04/08/13 00:03:01.0,  -1.9969786483765E+02,   0.0000000000000E+00,   1.6817714512634E+03,   2.3453947785187E+03
  04/08/13 00:08:01.0,  -1.9858719818115E+02,   0.0000000000000E+00,   1.6833263845825E+03,   2.3470607785034E+03
  04/08/13 00:13:01.0,  -1.9769866485596E+02,   0.0000000000000E+00,   1.6841038512421E+03,   2.3491710451508E+03
  04/08/13 00:18:01.0,  -1.9614373153687E+02,   0.0000000000000E+00,   1.6861030512238E+03,   2.3519477117920E+03
  04/08/13 00:23:01.0,  -1.9614373153687E+02,   0.0000000000000E+00,   1.6874358512115E+03,   2.3552797117615E+03
  04/08/13 00:28:01.0,  -1.9514413154602E+02,   0.0000000000000E+00,   1.6897682511902E+03,   2.3571678450775E+03
  04/08/13 00:33:01.0,  -1.9447773155212E+02,   0.0000000000000E+00,   1.6907678511810E+03,   2.3598334450531E+03
  04/08/13 00:38:01.0,  -1.9370026489258E+02,   0.0000000000000E+00,   1.6921006511688E+03,   2.3629433116913E+03
  04/08/13 00:43:01.0,  -1.9314493156433E+02,   0.0000000000000E+00,   1.6943219844818E+03,   2.3656089116669E+03
  04/08/13 00:48:01.0,  -1.9181213157654E+02,   0.0000000000000E+00,   1.6949883844757E+03,   2.3680523783112E+03
  04/08/13 00:53:01.0,  -1.9147893157959E+02,   0.0000000000000E+00,   1.6966543844604E+03,   2.3702737116241E+03
  04/08/13 00:58:01.0,  -1.9070146492004E+02,   0.0000000000000E+00,   1.6984314511108E+03,   2.3730503782654E+03
  04/08/13 01:03:01.0,  -1.8981293159485E+02,   0.0000000000000E+00,   1.6995421177673E+03,   2.3754938449097E+03
  04/08/13 01:08:01.0,  -1.8892439826965E+02,   0.0000000000000E+00,   1.7018745177460E+03,   2.3784926448822E+03
  04/08/13 01:13:01.0,  -1.8803586494446E+02,   0.0000000000000E+00,   1.7033183843994E+03,   2.3808250448608E+03
  04/08/13 01:18:01.0,  -1.8792479827881E+02,   0.0000000000000E+00,   1.7052065177155E+03,   2.3829353115082E+03
  04/08/13 01:23:01.0,  -1.8736946495056E+02,   0.0000000000000E+00,   1.7060950510406E+03,   2.3867115781403E+03
  04/08/13 01:28:01.0,  -1.8581453163147E+02,   0.0000000000000E+00,   1.7080942510223E+03,   2.3883775781250E+03
  04/08/13 01:33:01.0,  -1.8514813163757E+02,   0.0000000000000E+00,   1.7095381176758E+03,   2.3909321114349E+03
  04/08/13 01:38:01.0,  -1.8437066497803E+02,   0.0000000000000E+00,   1.7100934510040E+03,   2.3932645114136E+03
  04/08/13 01:43:01.0,  -1.8370426498413E+02,   0.0000000000000E+00,   1.7124258509827E+03,   2.3967075780487E+03
  04/08/13 01:48:01.0,  -1.8314893165588E+02,   0.0000000000000E+00,   1.7136475843048E+03,   2.3997063780212E+03
  04/08/13 01:53:01.0,  -1.8248253166199E+02,   0.0000000000000E+00,   1.7154246509552E+03,   2.4022609113312E+03
